date,league,home_team,away_team,home_odds,draw_odds,away_odds,source,home_form,away_form,home_wins,home_draws,home_losses,away_wins,away_draws,away_losses,home_possession,away_possession,home_shots,away_shots,over_under_2.5,btts_yes,btts_no
2025-04-20,Ligue 1,PSG,Marseille,3.21,4.98,1.95,SofaScore,W4D0L2,W2D2L2,4.0,0.0,2.0,2.0,2.0,2.0,,,,,,,
2025-04-20,Ligue 1,Lyon,Monaco,2.75,2.49,1.92,SofaScore,W1D2L1,W2D1L2,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,
2025-04-21,Premier League,Manchester City,Liverpool,3.66,3.12,3.33,SofaScore,W2D2L2,W3D0L0,2.0,2.0,2.0,3.0,0.0,0.0,,,,,,,
2025-04-21,Premier League,Chelsea,Arsenal,2.28,2.27,3.77,SofaScore,W4D2L2,W1D2L2,4.0,2.0,2.0,1.0,2.0,2.0,,,,,,,
2025-04-21,La Liga,Real Madrid,Barcelona,1.9,2.46,3.39,SofaScore,W4D0L1,W1D0L3,4.0,0.0,1.0,1.0,0.0,3.0,,,,,,,
2025-04-21,La Liga,Atletico Madrid,Sevilla,2.87,3.52,2.39,SofaScore,W3D1L2,W1D1L2,3.0,1.0,2.0,1.0,1.0,2.0,,,,,,,
2025-04-21,Serie A,Inter,Milan,2.38,3.66,3.27,SofaScore,W5D0L3,W4D1L1,5.0,0.0,3.0,4.0,1.0,1.0,,,,,,,
2025-04-21,Serie A,Juventus,Napoli,1.8,3.4,2.94,SofaScore,W5D1L3,W1D1L2,5.0,1.0,3.0,1.0,1.0,2.0,,,,,,,
2025-04-21,Bundesliga,Bayern Munich,Dortmund,1.78,4.44,2.42,SofaScore,W2D1L1,W4D2L3,2.0,1.0,1.0,4.0,2.0,3.0,,,,,,,
2025-04-21,Bundesliga,Leipzig,Leverkusen,3.7,2.4,2.55,SofaScore,W5D1L3,W5D2L3,5.0,1.0,3.0,5.0,2.0,3.0,,,,,,,
2025-04-21,Ligue 1,PSG,Marseille,3.98,3.38,1.98,SofaScore,W4D0L2,W2D1L2,4.0,0.0,2.0,2.0,1.0,2.0,,,,,,,
2025-04-21,Ligue 1,Lyon,Monaco,3.57,3.9,2.65,SofaScore,W5D0L3,W2D1L3,5.0,0.0,3.0,2.0,1.0,3.0,,,,,,,
2025-04-22,Premier League,Manchester City,Liverpool,3.38,4.33,1.99,SofaScore,W3D1L2,W4D1L2,3.0,1.0,2.0,4.0,1.0,2.0,,,,,,,
2025-04-22,Premier League,Chelsea,Arsenal,3.79,2.0,3.22,SofaScore,W3D0L0,W3D1L2,3.0,0.0,0.0,3.0,1.0,2.0,,,,,,,
2025-04-22,La Liga,Real Madrid,Barcelona,3.82,2.68,3.5,SofaScore,W3D0L0,W5D2L2,3.0,0.0,0.0,5.0,2.0,2.0,,,,,,,
2025-04-22,La Liga,Atletico Madrid,Sevilla,2.07,2.47,2.34,SofaScore,W1D0L3,W3D1L3,1.0,0.0,3.0,3.0,1.0,3.0,,,,,,,
2025-04-22,Serie A,Inter,Milan,1.74,4.54,2.56,SofaScore,W4D2L1,W5D2L3,4.0,2.0,1.0,5.0,2.0,3.0,,,,,,,
2025-04-22,Serie A,Juventus,Napoli,1.88,2.09,2.0,SofaScore,W5D2L3,W3D0L1,5.0,2.0,3.0,3.0,0.0,1.0,,,,,,,
2025-04-22,Bundesliga,Bayern Munich,Dortmund,3.41,3.93,1.69,SofaScore,W5D0L0,W1D0L3,5.0,0.0,0.0,1.0,0.0,3.0,,,,,,,
2025-04-22,Bundesliga,Leipzig,Leverkusen,3.74,2.27,1.86,SofaScore,W1D2L2,W5D1L2,1.0,2.0,2.0,5.0,1.0,2.0,,,,,,,
2025-04-22,Ligue 1,PSG,Marseille,2.17,4.48,3.13,SofaScore,W4D0L2,W4D2L1,4.0,0.0,2.0,4.0,2.0,1.0,,,,,,,
2025-04-22,Ligue 1,Lyon,Monaco,3.48,3.42,2.13,SofaScore,W3D0L0,W5D2L1,3.0,0.0,0.0,5.0,2.0,1.0,,,,,,,
2025-04-23,Premier League,Manchester City,Liverpool,1.77,3.94,2.82,SofaScore,W2D0L3,W1D1L3,2.0,0.0,3.0,1.0,1.0,3.0,,,,,,,
2025-04-23,Premier League,Chelsea,Arsenal,2.62,4.35,2.75,SofaScore,W5D2L1,W4D0L1,5.0,2.0,1.0,4.0,0.0,1.0,,,,,,,
2025-04-23,La Liga,Real Madrid,Barcelona,1.69,3.02,3.96,SofaScore,W1D0L1,W1D2L0,1.0,0.0,1.0,1.0,2.0,0.0,,,,,,,
2025-04-23,La Liga,Atletico Madrid,Sevilla,1.61,2.96,1.76,SofaScore,W5D2L1,W1D1L0,5.0,2.0,1.0,1.0,1.0,0.0,,,,,,,
2025-04-23,Serie A,Inter,Milan,3.82,4.47,1.97,SofaScore,W5D0L2,W5D1L0,5.0,0.0,2.0,5.0,1.0,0.0,,,,,,,
2025-04-23,Serie A,Juventus,Napoli,3.26,3.02,2.04,SofaScore,W5D0L2,W2D1L1,5.0,0.0,2.0,2.0,1.0,1.0,,,,,,,
2025-04-23,Bundesliga,Bayern Munich,Dortmund,3.19,2.86,3.54,SofaScore,W4D0L1,W4D0L0,4.0,0.0,1.0,4.0,0.0,0.0,,,,,,,
2025-04-23,Bundesliga,Leipzig,Leverkusen,2.16,3.25,2.71,SofaScore,W5D2L0,W4D0L0,5.0,2.0,0.0,4.0,0.0,0.0,,,,,,,
2025-04-23,Ligue 1,PSG,Marseille,3.1,3.33,1.74,SofaScore,W5D1L3,W5D2L3,5.0,1.0,3.0,5.0,2.0,3.0,,,,,,,
2025-04-23,Ligue 1,Lyon,Monaco,3.32,4.31,3.97,SofaScore,W1D2L0,W4D0L2,1.0,2.0,0.0,4.0,0.0,2.0,,,,,,,
2025-04-24,Premier League,Manchester City,Liverpool,3.53,2.62,2.77,SofaScore,W2D0L0,W5D2L2,2.0,0.0,0.0,5.0,2.0,2.0,,,,,,,
2025-04-24,Premier League,Chelsea,Arsenal,2.64,4.56,2.98,SofaScore,W3D0L0,W4D0L3,3.0,0.0,0.0,4.0,0.0,3.0,,,,,,,
2025-04-24,La Liga,Real Madrid,Barcelona,3.5,3.63,2.07,SofaScore,W2D2L2,W4D1L1,2.0,2.0,2.0,4.0,1.0,1.0,,,,,,,
2025-04-24,La Liga,Atletico Madrid,Sevilla,2.39,2.2,1.73,SofaScore,W4D1L2,W3D1L3,4.0,1.0,2.0,3.0,1.0,3.0,,,,,,,
2025-04-24,Serie A,Inter,Milan,2.47,2.84,3.57,SofaScore,W3D2L0,W2D1L1,3.0,2.0,0.0,2.0,1.0,1.0,,,,,,,
2025-04-24,Serie A,Juventus,Napoli,2.15,2.96,3.78,SofaScore,W1D1L0,W5D0L0,1.0,1.0,0.0,5.0,0.0,0.0,,,,,,,
2025-04-24,Bundesliga,Bayern Munich,Dortmund,3.03,3.56,1.9,SofaScore,W4D1L2,W4D2L2,4.0,1.0,2.0,4.0,2.0,2.0,,,,,,,
2025-04-24,Bundesliga,Leipzig,Leverkusen,3.08,2.08,3.59,SofaScore,W3D2L0,W5D0L2,3.0,2.0,0.0,5.0,0.0,2.0,,,,,,,
2025-04-24,Ligue 1,PSG,Marseille,2.68,4.11,2.46,SofaScore,W1D1L0,W4D2L1,1.0,1.0,0.0,4.0,2.0,1.0,,,,,,,
2025-04-24,Ligue 1,Lyon,Monaco,2.74,4.83,1.77,SofaScore,W5D0L0,W1D0L2,5.0,0.0,0.0,1.0,0.0,2.0,,,,,,,
2025-04-25,Premier League,Manchester City,Liverpool,2.16,2.15,1.65,SofaScore,W3D0L0,W3D1L2,3.0,0.0,0.0,3.0,1.0,2.0,,,,,,,
2025-04-25,Premier League,Chelsea,Arsenal,3.1,3.87,1.77,SofaScore,W4D0L3,W5D1L3,4.0,0.0,3.0,5.0,1.0,3.0,,,,,,,
2025-04-25,La Liga,Real Madrid,Barcelona,2.61,2.28,2.48,SofaScore,W1D2L3,W5D0L1,1.0,2.0,3.0,5.0,0.0,1.0,,,,,,,
2025-04-25,La Liga,Atletico Madrid,Sevilla,3.93,3.09,3.91,SofaScore,W2D0L2,W4D2L1,2.0,0.0,2.0,4.0,2.0,1.0,,,,,,,
2025-04-25,Serie A,Inter,Milan,2.37,2.07,2.93,SofaScore,W1D1L0,W5D0L2,1.0,1.0,0.0,5.0,0.0,2.0,,,,,,,
2025-04-25,Serie A,Juventus,Napoli,3.81,4.21,3.46,SofaScore,W3D1L2,W2D0L1,3.0,1.0,2.0,2.0,0.0,1.0,,,,,,,
2025-04-25,Bundesliga,Bayern Munich,Dortmund,2.87,3.47,3.79,SofaScore,W4D2L2,W2D2L0,4.0,2.0,2.0,2.0,2.0,0.0,,,,,,,
2025-04-25,Bundesliga,Leipzig,Leverkusen,2.95,4.02,3.63,SofaScore,W4D1L1,W1D2L3,4.0,1.0,1.0,1.0,2.0,3.0,,,,,,,
2025-04-25,Ligue 1,PSG,Marseille,1.68,2.67,2.56,SofaScore,W5D0L1,W1D2L3,5.0,0.0,1.0,1.0,2.0,3.0,,,,,,,
2025-04-25,Ligue 1,Lyon,Monaco,1.71,3.58,1.65,SofaScore,W2D0L0,W3D1L3,2.0,0.0,0.0,3.0,1.0,3.0,,,,,,,
2025-04-23,Eredivisie,Feyenoord,Utrecht,3.15,4.71,3.49,FlashScore,,,,,,,,,,,,,,,
2025-04-21,MLS,Inter Miami,Toronto FC,1.69,4.54,2.65,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Primeira Liga,Braga,Benfica,3.59,3.86,2.69,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Serie A,Napoli,Juventus,2.76,4.75,1.97,FlashScore,,,,,,,,,,,,,,,
2025-04-21,MLS,Inter Miami,NYCFC,2.26,2.69,2.82,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Primeira Liga,Braga,Vitoria,2.4,3.37,1.74,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Bundesliga,Wolfsburg,Dortmund,2.02,2.75,3.76,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Eredivisie,Utrecht,AZ Alkmaar,3.78,3.02,2.34,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Serie A,Inter,Milan,2.89,4.09,3.56,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Premier League,Chelsea,Liverpool,2.41,4.47,2.89,FlashScore,,,,,,,,,,,,,,,
2025-04-23,Serie A,Juventus,Lazio,3.38,4.16,1.83,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Scottish Premiership,Hibernian,Hearts,3.5,2.69,2.89,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Serie A,Napoli,Roma,3.74,3.03,3.22,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Serie A,Napoli,Milan,3.66,3.58,2.17,FlashScore,,,,,,,,,,,,,,,
2025-04-23,Scottish Premiership,Dundee United,Celtic,1.68,4.89,3.33,FlashScore,,,,,,,,,,,,,,,
2025-04-21,MLS,Seattle Sounders,NYCFC,2.71,4.13,2.13,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Scottish Premiership,Hibernian,Celtic,2.37,4.68,3.81,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Championship,Middlesbrough,Watford,3.76,4.78,1.98,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Championship,Burnley,West Brom,3.83,3.84,2.83,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Ligue 1,Lille,Rennes,1.97,4.15,2.0,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Championship,Middlesbrough,Burnley,2.4,2.41,3.76,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Championship,Watford,Norwich,2.77,4.89,2.3,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Serie A,Lazio,Roma,3.26,3.45,2.5,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Championship,West Brom,Burnley,3.52,3.51,3.93,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Championship,West Brom,Norwich,1.59,3.4,2.4,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Ligue 1,Lille,PSG,3.96,2.05,2.56,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Premier League,Chelsea,Manchester United,1.55,2.48,1.82,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Scottish Premiership,Aberdeen,Rangers,1.75,3.07,2.96,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Scottish Premiership,Rangers,Aberdeen,2.75,4.94,1.7,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Premier League,Manchester United,Manchester City,2.18,2.44,3.94,FlashScore,,,,,,,,,,,,,,,
2025-04-24,MLS,Toronto FC,LA Galaxy,3.32,4.36,2.79,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Championship,Burnley,West Brom,2.33,4.36,2.96,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Ligue 1,Lille,Marseille,3.52,3.12,3.32,FlashScore,,,,,,,,,,,,,,,
2025-04-23,MLS,Toronto FC,Atlanta United,3.47,2.84,3.45,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Premier League,Tottenham,Liverpool,1.66,2.05,2.64,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Premier League,Arsenal,Chelsea,1.8,2.54,1.51,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Scottish Premiership,Hearts,Dundee United,2.86,3.89,1.62,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Premier League,Arsenal,Chelsea,3.74,3.75,1.69,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Eredivisie,Utrecht,PSV,3.51,3.95,3.32,FlashScore,,,,,,,,,,,,,,,
2025-04-21,La Liga,Barcelona,Atletico Madrid,3.89,4.59,3.57,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Premier League,Manchester City,Chelsea,1.56,2.77,1.65,FootyStats,W4D1L0,W4D2L2,4.0,1.0,0.0,4.0,2.0,2.0,0.53,0.49,15.0,5.0,,,
2025-04-20,Championship,West Brom,Middlesbrough,2.25,3.57,3.0,FootyStats,W2D2L0,W2D1L0,2.0,2.0,0.0,2.0,1.0,0.0,0.5,0.49,11.0,5.0,,,
2025-04-26,Scottish Premiership,Rangers,Hibernian,3.41,3.83,3.99,FootyStats,W3D0L0,W4D2L2,3.0,0.0,0.0,4.0,2.0,2.0,0.43,0.56,5.0,5.0,,,
2025-04-23,Primeira Liga,Vitoria,Sporting CP,2.42,4.82,1.53,FootyStats,W4D2L1,W2D2L0,4.0,2.0,1.0,2.0,2.0,0.0,0.53,0.5,16.0,7.0,,,
2025-04-26,MLS,Seattle Sounders,Inter Miami,1.75,3.41,2.65,FootyStats,W2D0L2,W5D1L1,2.0,0.0,2.0,5.0,1.0,1.0,0.45,0.49,5.0,14.0,,,
2025-04-26,Primeira Liga,Porto,Guimaraes,3.97,3.29,2.44,FootyStats,W2D1L2,W5D1L2,2.0,1.0,2.0,5.0,1.0,2.0,0.42,0.56,15.0,16.0,,,
2025-04-22,Eredivisie,Utrecht,Ajax,3.58,2.24,2.04,FootyStats,W3D2L2,W3D1L1,3.0,2.0,2.0,3.0,1.0,1.0,0.41,0.57,16.0,19.0,,,
2025-04-23,Eredivisie,Ajax,Utrecht,2.37,2.69,3.68,FootyStats,W2D2L0,W2D2L3,2.0,2.0,0.0,2.0,2.0,3.0,0.48,0.6,13.0,18.0,,,
2025-04-19,La Liga,Real Sociedad,Sevilla,2.37,3.37,2.32,FootyStats,W2D2L1,W3D2L1,2.0,2.0,1.0,3.0,2.0,1.0,0.47,0.46,10.0,5.0,,,
2025-04-19,Ligue 1,Lille,Marseille,2.73,4.99,2.13,FootyStats,W3D2L3,W4D0L3,3.0,2.0,3.0,4.0,0.0,3.0,0.51,0.57,17.0,15.0,,,
2025-04-19,Bundesliga,Bayern Munich,Dortmund,3.44,4.89,2.44,FootyStats,W1D1L2,W5D1L2,1.0,1.0,2.0,5.0,1.0,2.0,0.52,0.47,11.0,19.0,,,
2025-04-22,Ligue 1,PSG,Rennes,3.68,3.37,1.71,FootyStats,W5D0L1,W3D1L2,5.0,0.0,1.0,3.0,1.0,2.0,0.49,0.42,5.0,7.0,,,
2025-04-25,Scottish Premiership,Dundee United,Hibernian,3.8,3.85,2.73,FootyStats,W1D0L2,W5D0L3,1.0,0.0,2.0,5.0,0.0,3.0,0.54,0.43,9.0,15.0,,,
2025-04-24,Championship,Norwich,Middlesbrough,3.94,3.53,3.81,FootyStats,W3D2L2,W4D1L3,3.0,2.0,2.0,4.0,1.0,3.0,0.41,0.44,8.0,14.0,,,
2025-04-22,Eredivisie,PSV,AZ Alkmaar,1.79,3.24,2.62,FootyStats,W1D0L3,W5D0L0,1.0,0.0,3.0,5.0,0.0,0.0,0.51,0.59,17.0,17.0,,,
2025-04-21,Bundesliga,Dortmund,Leipzig,1.59,4.17,3.86,FootyStats,W1D0L3,W2D0L0,1.0,0.0,3.0,2.0,0.0,0.0,0.58,0.52,5.0,14.0,,,
2025-04-24,La Liga,Villarreal,Real Madrid,3.37,3.66,1.86,FootyStats,W2D1L2,W5D1L0,2.0,1.0,2.0,5.0,1.0,0.0,0.48,0.44,12.0,5.0,,,
2025-04-22,Championship,Norwich,Watford,2.81,4.63,1.55,FootyStats,W1D1L0,W4D1L1,1.0,1.0,0.0,4.0,1.0,1.0,0.59,0.58,7.0,8.0,,,
2025-04-24,Championship,Norwich,Sheffield United,3.23,4.64,2.05,FootyStats,W4D0L3,W1D1L2,4.0,0.0,3.0,1.0,1.0,2.0,0.55,0.46,12.0,19.0,,,
2025-04-19,MLS,Toronto FC,Seattle Sounders,3.81,4.52,3.01,FootyStats,W1D1L0,W5D1L1,1.0,1.0,0.0,5.0,1.0,1.0,0.49,0.47,8.0,17.0,,,
2025-04-20,Ligue 1,Lille,Lyon,2.18,4.75,2.24,FootyStats,W1D2L3,W5D0L1,1.0,2.0,3.0,5.0,0.0,1.0,0.59,0.46,15.0,6.0,,,
2025-04-22,La Liga,Villarreal,Barcelona,3.08,4.11,3.2,FootyStats,W3D0L1,W3D2L0,3.0,0.0,1.0,3.0,2.0,0.0,0.59,0.51,11.0,11.0,,,
2025-04-23,Ligue 1,Lille,PSG,2.63,3.19,3.33,FootyStats,W3D2L1,W2D0L3,3.0,2.0,1.0,2.0,0.0,3.0,0.42,0.45,13.0,14.0,,,
2025-04-26,Championship,Middlesbrough,Watford,1.93,3.71,1.76,FootyStats,W3D1L1,W2D2L1,3.0,1.0,1.0,2.0,2.0,1.0,0.59,0.55,20.0,5.0,,,
2025-04-26,Eredivisie,Feyenoord,AZ Alkmaar,3.05,2.94,3.78,FootyStats,W1D1L3,W4D1L3,1.0,1.0,3.0,4.0,1.0,3.0,0.4,0.47,8.0,14.0,,,
2025-04-23,La Liga,Real Sociedad,Barcelona,3.45,4.37,2.95,WhoScored,W4D0L0,W4D1L2,4.0,0.0,0.0,4.0,1.0,2.0,0.53,0.43,7.0,10.0,,,
2025-04-25,Serie A,Roma,Juventus,2.02,4.74,2.74,WhoScored,W3D0L3,W2D0L2,3.0,0.0,3.0,2.0,0.0,2.0,0.51,0.59,16.0,15.0,,,
2025-04-25,Ligue 1,Monaco,Lille,2.73,2.92,3.74,WhoScored,W4D0L2,W5D2L1,4.0,0.0,2.0,5.0,2.0,1.0,0.44,0.43,7.0,20.0,,,
2025-04-23,Eredivisie,Twente,Feyenoord,3.99,3.47,2.75,WhoScored,W4D0L1,W4D0L0,4.0,0.0,1.0,4.0,0.0,0.0,0.47,0.44,9.0,11.0,,,
2025-04-22,Premier League,Manchester United,Liverpool,2.92,4.28,2.58,WhoScored,W3D0L3,W4D0L2,3.0,0.0,3.0,4.0,0.0,2.0,0.46,0.51,17.0,18.0,,,
2025-04-21,Ligue 1,Lille,Lyon,3.6,4.35,3.52,WhoScored,W2D2L0,W1D0L1,2.0,2.0,0.0,1.0,0.0,1.0,0.58,0.55,14.0,16.0,,,
2025-04-23,Scottish Premiership,Hearts,Hibernian,2.66,3.49,2.55,WhoScored,W3D0L3,W5D0L0,3.0,0.0,3.0,5.0,0.0,0.0,0.41,0.56,15.0,10.0,,,
2025-04-21,Premier League,Manchester City,Liverpool,2.48,3.86,1.71,WhoScored,W3D0L0,W1D1L0,3.0,0.0,0.0,1.0,1.0,0.0,0.56,0.55,12.0,20.0,,,
2025-04-23,Ligue 1,Rennes,Marseille,3.49,2.47,2.45,WhoScored,W1D0L0,W4D2L1,1.0,0.0,0.0,4.0,2.0,1.0,0.57,0.47,17.0,12.0,,,
2025-04-23,Ligue 1,Monaco,PSG,1.53,2.07,2.01,WhoScored,W1D2L1,W4D1L0,1.0,2.0,1.0,4.0,1.0,0.0,0.49,0.43,12.0,19.0,,,
2025-04-22,Championship,Norwich,Sheffield United,2.46,3.56,1.63,WhoScored,W4D1L0,W4D1L0,4.0,1.0,0.0,4.0,1.0,0.0,0.46,0.46,15.0,13.0,,,
2025-04-21,La Liga,Atletico Madrid,Barcelona,2.9,3.4,2.31,WhoScored,W3D0L1,W5D0L2,3.0,0.0,1.0,5.0,0.0,2.0,0.42,0.51,15.0,20.0,,,
2025-04-19,Serie A,Inter,Milan,1.77,3.17,2.22,WhoScored,W1D1L2,W4D1L1,1.0,1.0,2.0,4.0,1.0,1.0,0.41,0.49,16.0,16.0,,,
2025-04-21,Primeira Liga,Vitoria,Sporting CP,3.08,3.44,1.99,WhoScored,W4D1L3,W5D0L2,4.0,1.0,3.0,5.0,0.0,2.0,0.52,0.44,12.0,13.0,,,
2025-04-22,MLS,LA Galaxy,Toronto FC,2.27,3.85,1.66,WhoScored,W3D2L2,W5D2L0,3.0,2.0,2.0,5.0,2.0,0.0,0.59,0.59,14.0,6.0,,,
2025-04-25,La Liga,Real Sociedad,Barcelona,3.04,3.46,2.57,WhoScored,W3D2L0,W1D0L3,3.0,2.0,0.0,1.0,0.0,3.0,0.53,0.5,14.0,11.0,,,
2025-04-25,Premier League,Arsenal,Manchester City,3.95,3.43,3.66,WhoScored,W1D1L2,W3D1L1,1.0,1.0,2.0,3.0,1.0,1.0,0.57,0.58,10.0,13.0,,,
2025-04-26,Ligue 1,Rennes,Lille,2.13,2.12,1.87,WhoScored,W4D2L1,W2D1L2,4.0,2.0,1.0,2.0,1.0,2.0,0.56,0.54,8.0,6.0,,,
2025-04-23,Primeira Liga,Porto,Guimaraes,2.52,2.51,1.8,WhoScored,W5D1L1,W1D2L3,5.0,1.0,1.0,1.0,2.0,3.0,0.51,0.53,14.0,8.0,,,
2025-04-21,Scottish Premiership,Hearts,Celtic,2.41,3.93,2.94,WhoScored,W2D2L2,W2D0L0,2.0,2.0,2.0,2.0,0.0,0.0,0.4,0.57,15.0,18.0,,,
2025-04-21,La Liga,Real Sociedad,Real Madrid,3.28,3.19,1.89,WhoScored,W1D0L3,W1D2L2,1.0,0.0,3.0,1.0,2.0,2.0,0.43,0.56,12.0,16.0,,,
2025-04-19,Scottish Premiership,Hearts,Celtic,3.09,2.75,2.71,WhoScored,W2D0L1,W2D0L3,2.0,0.0,1.0,2.0,0.0,3.0,0.44,0.45,14.0,13.0,,,
2025-04-21,Eredivisie,Utrecht,AZ Alkmaar,1.7,3.95,3.82,WhoScored,W2D1L2,W5D1L0,2.0,1.0,2.0,5.0,1.0,0.0,0.55,0.45,13.0,6.0,,,
2025-04-23,MLS,Seattle Sounders,Toronto FC,2.0,2.82,1.97,WhoScored,W2D2L2,W4D2L1,2.0,2.0,2.0,4.0,2.0,1.0,0.44,0.48,20.0,7.0,,,
2025-04-24,Primeira Liga,Benfica,Guimaraes,3.33,2.64,2.03,WhoScored,W3D1L1,W2D2L1,3.0,1.0,1.0,2.0,2.0,1.0,0.58,0.5,8.0,18.0,,,
2025-04-24,Scottish Premiership,Dundee United,Hearts,3.05,4.18,3.86,WhoScored,W5D0L3,W3D2L3,5.0,0.0,3.0,3.0,2.0,3.0,0.6,0.52,12.0,15.0,,,
2025-04-19,Scottish Premiership,Dundee United,Aberdeen,3.21,4.32,2.89,WhoScored,W3D1L3,W3D2L0,3.0,1.0,3.0,3.0,2.0,0.0,0.42,0.44,20.0,8.0,,,
2025-04-21,Primeira Liga,Sporting CP,Benfica,2.22,4.49,2.13,WhoScored,W5D2L3,W4D1L1,5.0,2.0,3.0,4.0,1.0,1.0,0.51,0.59,14.0,17.0,,,
