home_team_id,away_team_id,league_id,day_of_week,month,home_odds,draw_odds,away_odds,odds_ratio,home_team,away_team,league,implied_prob_home,implied_prob_away,overround,implied_prob_draw,volatility,market_sentiment,historical_roi
7,4,3,6,4,3.61,3.08,2.86,1.2622377622377623,Manchester City,Liverpool,Premier League,0.2770083102493075,0.3496503496503497,0.9513339845749819,0.3246753246753247,0.42285797911014156,0.009865035064253291,0.10685303219629444
2,0,3,6,4,1.71,4.27,2.53,0.6758893280632411,Chelsea,Arsenal,Premier League,0.5847953216374269,0.3952569169960475,1.2142442761042003,0.234192037470726,0.4965912055817242,0.9496326154444685,-0.1910378780834556
9,1,1,6,4,3.81,2.09,3.54,1.076271186440678,Real Madrid,Barcelona,La Liga,0.26246719160104987,0.2824858757062147,1.0234219668287956,0.47846889952153115,0.45970571841689944,-0.4881364255138543,0.22301273711660652
0,9,1,6,4,2.61,3.28,1.96,1.3316326530612244,Atletico Madrid,Sevilla,La Liga,0.3831417624521073,0.5102040816326531,1.1982238928652482,0.3048780487804878,0.1501311243262177,0.08563691528783846,0.30967584496087747
3,6,4,6,4,3.48,4.03,1.98,1.7575757575757576,Inter,Milan,Serie A,0.28735632183908044,0.5050505050505051,1.0405457847059627,0.24813895781637715,0.19898129493214803,0.2758540880329061,-0.08067178754775377
4,8,4,6,4,1.55,2.33,3.39,0.4572271386430678,Juventus,Napoli,Serie A,0.6451612903225806,0.2949852507374631,1.369331090416267,0.4291845493562232,0.31345718991270793,0.485529217668339,0.08442318581019115
1,2,0,6,4,1.77,4.77,1.6,1.10625,Bayern Munich,Dortmund,Bundesliga,0.5649717514124294,0.625,1.3996153572824506,0.20964360587002098,0.2472631084714866,0.6823879119814524,-0.18886739897500399
5,3,0,6,4,2.66,2.67,1.62,1.6419753086419753,Leipzig,Leverkusen,Bundesliga,0.37593984962406013,0.6172839506172839,1.3677556354473366,0.37453183520599254,0.19392235623109358,-0.003910423709552635,-0.016976126898281485
8,5,2,6,4,1.98,4.93,2.44,0.8114754098360656,PSG,Marseille,Ligue 1,0.5050505050505051,0.4098360655737705,1.1177263272165676,0.20283975659229211,0.10347664781671911,0.4349306040701286,-0.16134359083695318
6,7,2,6,4,2.02,2.0,1.76,1.1477272727272727,Lyon,Monaco,Ligue 1,0.49504950495049505,0.5681818181818182,1.5632313231323134,0.5,0.23018443535050281,-0.1129008983202211,-0.12531542020991587
7,4,3,0,4,2.02,4.11,2.35,0.8595744680851064,Manchester City,Liverpool,Premier League,0.49504950495049505,0.425531914893617,1.163890422277202,0.24330900243309,0.11601957640034222,0.04364676377400545,0.3963252530612869
2,0,3,0,4,1.84,2.7,2.29,0.8034934497816594,Chelsea,Arsenal,Premier League,0.5434782608695652,0.4366812227074236,1.3505298539473591,0.37037037037037035,0.33670792169888963,0.512142013029083,0.3489815820939601
9,1,1,0,4,3.83,4.95,3.12,1.2275641025641026,Real Madrid,Barcelona,La Liga,0.2610966057441253,0.3205128205128205,0.7836296282771478,0.20202020202020202,0.1531010861383135,-0.22456641308930458,-0.06940151748823978
0,9,1,0,4,3.81,4.84,2.57,1.482490272373541,Atletico Madrid,Sevilla,La Liga,0.26246719160104987,0.38910505836575876,0.8581838202147425,0.2066115702479339,0.20585558045002125,0.18458068170692843,0.11562156236374843
3,6,4,0,4,2.42,2.11,2.14,1.130841121495327,Inter,Milan,Serie A,0.4132231404958678,0.4672897196261682,1.3544465094111355,0.47393364928909953,0.20741708465974107,-0.050677046603178955,0.1886219785660347
4,8,4,0,4,3.02,2.09,2.25,1.3422222222222222,Juventus,Napoli,Serie A,0.33112582781456956,0.4444444444444444,1.254039171780545,0.47846889952153115,0.23602750009001736,-0.3861047107311084,0.13663006415573153
1,2,0,0,4,3.46,2.5,2.61,1.3256704980842913,Bayern Munich,Dortmund,Bundesliga,0.28901734104046245,0.3831417624521073,1.0721591034925697,0.4,0.38754968526095446,0.18459718507605238,0.028060995130091554
5,3,0,0,4,1.76,2.55,2.31,0.7619047619047619,Leipzig,Leverkusen,Bundesliga,0.5681818181818182,0.4329004329004329,1.3932391138273492,0.3921568627450981,0.3811690212971688,-0.21449154524995828,-0.07993751202356708
8,5,2,0,4,3.5,3.11,2.09,1.674641148325359,PSG,Marseille,Ligue 1,0.2857142857142857,0.47846889952153115,1.0857265935959455,0.3215434083601286,0.1334609432176316,-0.11507226883997035,0.25253046841147925
6,7,2,0,4,3.1,3.32,3.74,0.8288770053475936,Lyon,Monaco,Ligue 1,0.3225806451612903,0.267379679144385,0.8911651435827836,0.30120481927710846,0.4302228992707151,0.2246145453647026,-0.09700792006123567
7,4,3,1,4,1.83,4.67,2.3,0.7956521739130435,Manchester City,Liverpool,Premier League,0.5464480874316939,0.4347826086956522,1.19536345843998,0.21413276231263384,0.22832023514039246,0.3703511044783647,-0.08574311779137267
2,0,3,1,4,3.24,3.67,2.39,1.3556485355648535,Chelsea,Arsenal,Premier League,0.30864197530864196,0.41841004184100417,0.9995315811823438,0.2724795640326976,0.28853810845691563,-0.9567271058466569,-0.1025442903822604
9,1,1,1,4,3.63,4.25,2.15,1.6883720930232555,Real Madrid,Barcelona,La Liga,0.27548209366391185,0.46511627906976744,0.9758924903807382,0.23529411764705882,0.46438335634642136,0.3956371442792874,0.3552729257657264
0,9,1,1,4,2.91,3.78,3.19,0.9122257053291536,Atletico Madrid,Sevilla,La Liga,0.3436426116838488,0.31347962382445144,0.9216725000585648,0.2645502645502646,0.3326324407388569,-0.9897219980533465,-0.041184639749097696
3,6,4,1,4,3.39,4.37,2.29,1.480349344978166,Inter,Milan,Serie A,0.2949852507374631,0.4366812227074236,0.9604994253899668,0.22883295194508008,0.10645124042219122,0.347652878970071,0.3518137505627676
4,8,4,1,4,2.82,3.78,2.22,1.2702702702702702,Juventus,Napoli,Serie A,0.3546099290780142,0.4504504504504504,1.0696106440787292,0.2645502645502646,0.19940293311877536,-0.05483040565537678,-0.012403188477339872
1,2,0,1,4,3.64,2.08,3.18,1.1446540880503144,Bayern Munich,Dortmund,Bundesliga,0.2747252747252747,0.31446540880503143,1.0699599142995369,0.4807692307692307,0.10347513884145787,0.5410466140821286,0.1773124852188377
5,3,0,1,4,1.5,3.67,3.18,0.4716981132075471,Leipzig,Leverkusen,Bundesliga,0.6666666666666666,0.31446540880503143,1.2536116395043957,0.2724795640326976,0.2195683230957534,-0.09122261499600048,0.009797930717719311
8,5,2,1,4,3.42,3.42,2.83,1.2084805653710249,PSG,Marseille,Ligue 1,0.29239766081871343,0.35335689045936397,0.9381522120967908,0.29239766081871343,0.17522363005258745,0.7853326191716714,0.32442183571047817
6,7,2,1,4,3.62,3.61,3.96,0.914141414141414,Lyon,Monaco,Ligue 1,0.27624309392265195,0.25252525252525254,0.805776656697212,0.2770083102493075,0.27754723552917915,0.5659789438239486,0.23716823842855655
7,4,3,2,4,2.78,4.89,2.68,1.037313432835821,Manchester City,Liverpool,Premier League,0.3597122302158274,0.3731343283582089,0.9373455360791487,0.20449897750511248,0.17672672292980365,-0.2300043889461405,0.09387299345686256
2,0,3,2,4,2.98,2.31,1.86,1.6021505376344083,Chelsea,Arsenal,Premier League,0.33557046979865773,0.5376344086021505,1.306105311301241,0.4329004329004329,0.18780378860487412,0.8000055150119716,0.28852107525154325
9,1,1,2,4,3.59,2.89,2.26,1.588495575221239,Real Madrid,Barcelona,La Liga,0.2785515320334262,0.4424778761061947,1.0670501693852956,0.3460207612456747,0.1446203102713348,0.8817229997572591,0.3539030694387006
0,9,1,2,4,3.48,4.53,3.06,1.1372549019607845,Atletico Madrid,Sevilla,La Liga,0.28735632183908044,0.32679738562091504,0.8349042593363751,0.22075055187637968,0.3638672072715634,0.46903146186213984,-0.18153173040402665
3,6,4,2,4,3.18,4.09,1.69,1.881656804733728,Inter,Milan,Serie A,0.31446540880503143,0.591715976331361,1.150680162642505,0.24449877750611249,0.46697064180381764,0.6230488550032465,0.22463726632287812
4,8,4,2,4,3.88,4.28,3.28,1.1829268292682926,Juventus,Napoli,Serie A,0.2577319587628866,0.3048780487804878,0.7962548673564586,0.2336448598130841,0.3363735704110957,0.768989725644752,0.2712790047475008
1,2,0,2,4,3.65,3.85,2.71,1.3468634686346863,Bayern Munich,Dortmund,Bundesliga,0.273972602739726,0.36900369003690037,0.9027165525168861,0.2597402597402597,0.4263637488643679,0.7930207591986946,0.04338688402549351
5,3,0,2,4,3.96,2.42,1.98,2.0,Leipzig,Leverkusen,Bundesliga,0.25252525252525254,0.5050505050505051,1.1707988980716253,0.4132231404958678,0.45123486468654916,-0.2829311405292134,0.20368047850749998
8,5,2,2,4,2.27,2.92,2.96,0.7668918918918919,PSG,Marseille,Ligue 1,0.44052863436123346,0.33783783783783783,1.1208322256237289,0.3424657534246575,0.1250024579167035,-0.39731559251051785,-0.18058445635566164
6,7,2,2,4,3.67,2.47,2.47,1.48582995951417,Lyon,Monaco,Ligue 1,0.2724795640326976,0.4048582995951417,1.082196163222981,0.4048582995951417,0.44308783910428096,0.4265486650713941,0.38533003848600406
7,4,3,3,4,3.6,4.45,3.89,0.9254498714652956,Manchester City,Liverpool,Premier League,0.2777777777777778,0.2570694087403599,0.7595662876417332,0.2247191011235955,0.18656748820939528,0.618774778280736,0.24363561721897825
2,0,3,3,4,2.46,4.63,3.01,0.8172757475083057,Chelsea,Arsenal,Premier League,0.4065040650406504,0.33222591362126247,0.9547127000442022,0.2159827213822894,0.16174009148706286,0.2078081193715977,-0.12673141844885566
9,1,1,3,4,2.95,3.93,2.6,1.1346153846153846,Real Madrid,Barcelona,La Liga,0.3389830508474576,0.3846153846153846,0.9780513616714936,0.2544529262086514,0.19425245595973886,-0.1131461837088259,-0.061192980170586386
0,9,1,3,4,2.69,3.47,3.43,0.7842565597667638,Atletico Madrid,Sevilla,La Liga,0.3717472118959108,0.29154518950437314,0.9514768394406297,0.2881844380403458,0.35029160139705273,-0.04974909359742785,0.028230306460541144
3,6,4,3,4,3.22,3.48,3.71,0.8679245283018868,Inter,Milan,Serie A,0.3105590062111801,0.2695417789757412,0.8674571070260018,0.28735632183908044,0.32869171911193584,0.6687492373232369,0.388792114764339
4,8,4,3,4,2.5,4.01,3.5,0.7142857142857143,Juventus,Napoli,Serie A,0.4,0.2857142857142857,0.935090844317777,0.24937655860349128,0.2575780472629714,0.6352994237244427,0.10535972179369413
1,2,0,3,4,1.57,2.89,3.84,0.4088541666666667,Bayern Munich,Dortmund,Bundesliga,0.6369426751592356,0.2604166666666667,1.243380103071577,0.3460207612456747,0.19846773171093865,-0.9515874964406201,0.18641467126086053
5,3,0,3,4,1.52,2.08,1.87,0.8128342245989304,Leipzig,Leverkusen,Bundesliga,0.6578947368421053,0.53475935828877,1.6734233259001061,0.4807692307692307,0.3793362944501919,0.9589604863598566,0.3115445798367243
8,5,2,3,4,3.65,2.4,2.7,1.3518518518518516,PSG,Marseille,Ligue 1,0.273972602739726,0.37037037037037035,1.061009639776763,0.4166666666666667,0.47690347477022055,0.6393625566549128,0.04804691959489801
6,7,2,3,4,2.85,4.81,2.18,1.3073394495412844,Lyon,Monaco,Ligue 1,0.3508771929824561,0.4587155963302752,1.0174929972129392,0.2079002079002079,0.3203696748198875,0.1524249192787892,-0.056827240125656764
7,4,3,4,4,2.19,2.43,2.94,0.7448979591836735,Manchester City,Liverpool,Premier League,0.4566210045662101,0.3401360544217687,1.2082796927328348,0.4115226337448559,0.24746901509092895,-0.8696231532518333,-0.09055808943050664
2,0,3,4,4,3.67,2.96,1.71,2.146198830409357,Chelsea,Arsenal,Premier League,0.2724795640326976,0.5847953216374269,1.1951127235079624,0.33783783783783783,0.14883783094714542,0.45402283169558766,0.15693299778547387
9,1,1,4,4,3.67,2.4,2.49,1.4738955823293172,Real Madrid,Barcelona,La Liga,0.2724795640326976,0.4016064257028112,1.0907526564021754,0.4166666666666667,0.3906087931523404,0.4460100679873762,0.11740424258678434
0,9,1,4,4,3.21,4.68,2.37,1.3544303797468351,Atletico Madrid,Sevilla,La Liga,0.3115264797507788,0.42194092827004215,0.9471426216960347,0.2136752136752137,0.17868543552688704,-0.506070555203354,0.37965371921796537
3,6,4,4,4,2.55,3.84,2.85,0.894736842105263,Inter,Milan,Serie A,0.3921568627450981,0.3508771929824561,1.0034507223942208,0.2604166666666667,0.4457297930009817,-0.34456004668153417,0.19923491050055908
4,8,4,4,4,2.16,3.91,3.02,0.7152317880794702,Juventus,Napoli,Serie A,0.4629629629629629,0.33112582781456956,1.0498432664808572,0.2557544757033248,0.14906467151975625,0.8225205812791521,0.07512466885077568
1,2,0,4,4,3.28,4.92,2.72,1.2058823529411764,Bayern Munich,Dortmund,Bundesliga,0.3048780487804878,0.3676470588235294,0.8757771401243424,0.2032520325203252,0.410987162859037,-0.1632126186330216,-0.1585444584209652
5,3,0,4,4,2.55,4.38,3.36,0.7589285714285714,Leipzig,Leverkusen,Bundesliga,0.3921568627450981,0.2976190476190476,0.9180864126472507,0.22831050228310504,0.20684699009803753,-0.900997043411975,0.029606148684838074
8,5,2,4,4,2.34,3.61,3.27,0.7155963302752293,PSG,Marseille,Ligue 1,0.4273504273504274,0.3058103975535168,1.0101691351532516,0.2770083102493075,0.48266233107963774,-0.8924998136713846,0.19300006080523724
6,7,2,4,4,3.88,3.2,1.89,2.052910052910053,Lyon,Monaco,Ligue 1,0.2577319587628866,0.5291005291005292,1.0993324878634159,0.3125,0.42723003108377067,-0.15941026085196408,0.3123111115758885
