date,league,home_team,away_team,home_odds,draw_odds,away_odds,source,home_form,away_form,home_wins,home_draws,home_losses,away_wins,away_draws,away_losses,home_possession,away_possession,home_shots,away_shots,over_under_2.5,btts_yes,btts_no
2025-04-20,La Liga,Real Madrid,Barcelona,1.89,3.99,3.21,SofaScore,W2D1L0,W2D0L3,2.0,1.0,0.0,2.0,0.0,3.0,,,,,,,
2025-04-20,La Liga,Atletico Madrid,Sevilla,3.88,2.42,3.77,SofaScore,W2D1L0,W2D0L0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,,,
2025-04-20,Serie A,Inter,Milan,1.71,2.2,2.18,SofaScore,W4D0L1,W1D0L1,4.0,0.0,1.0,1.0,0.0,1.0,,,,,,,
2025-04-20,Serie A,Juventus,Napoli,2.09,4.04,3.18,SofaScore,W1D1L2,W2D0L0,1.0,1.0,2.0,2.0,0.0,0.0,,,,,,,
2025-04-20,Bundesliga,Bayern Munich,Dortmund,3.68,3.77,1.52,SofaScore,W5D2L3,W1D1L2,5.0,2.0,3.0,1.0,1.0,2.0,,,,,,,
2025-04-20,Bundesliga,Leipzig,Leverkusen,3.72,2.37,2.02,SofaScore,W4D1L3,W4D1L2,4.0,1.0,3.0,4.0,1.0,2.0,,,,,,,
2025-04-20,Ligue 1,PSG,Marseille,1.58,3.21,3.57,SofaScore,W3D2L0,W2D0L2,3.0,2.0,0.0,2.0,0.0,2.0,,,,,,,
2025-04-20,Ligue 1,Lyon,Monaco,3.05,4.0,1.67,SofaScore,W2D2L0,W1D1L3,2.0,2.0,0.0,1.0,1.0,3.0,,,,,,,
2025-04-21,Premier League,Manchester City,Liverpool,1.79,4.72,2.24,SofaScore,W3D1L1,W2D2L3,3.0,1.0,1.0,2.0,2.0,3.0,,,,,,,
2025-04-21,Premier League,Chelsea,Arsenal,3.46,4.84,1.78,SofaScore,W5D1L0,W5D2L1,5.0,1.0,0.0,5.0,2.0,1.0,,,,,,,
2025-04-21,La Liga,Real Madrid,Barcelona,3.92,3.48,3.47,SofaScore,W4D1L0,W2D1L2,4.0,1.0,0.0,2.0,1.0,2.0,,,,,,,
2025-04-21,La Liga,Atletico Madrid,Sevilla,2.63,2.5,2.76,SofaScore,W3D0L0,W5D1L0,3.0,0.0,0.0,5.0,1.0,0.0,,,,,,,
2025-04-21,Serie A,Inter,Milan,3.26,3.15,3.49,SofaScore,W4D0L0,W4D2L1,4.0,0.0,0.0,4.0,2.0,1.0,,,,,,,
2025-04-21,Serie A,Juventus,Napoli,1.85,2.78,2.48,SofaScore,W1D2L2,W4D2L3,1.0,2.0,2.0,4.0,2.0,3.0,,,,,,,
2025-04-21,Bundesliga,Bayern Munich,Dortmund,2.34,2.72,3.52,SofaScore,W1D1L0,W4D0L0,1.0,1.0,0.0,4.0,0.0,0.0,,,,,,,
2025-04-21,Bundesliga,Leipzig,Leverkusen,2.39,4.27,1.58,SofaScore,W5D2L2,W2D1L3,5.0,2.0,2.0,2.0,1.0,3.0,,,,,,,
2025-04-21,Ligue 1,PSG,Marseille,3.9,4.57,2.94,SofaScore,W1D1L3,W1D0L0,1.0,1.0,3.0,1.0,0.0,0.0,,,,,,,
2025-04-21,Ligue 1,Lyon,Monaco,3.23,3.93,3.07,SofaScore,W3D1L2,W4D2L1,3.0,1.0,2.0,4.0,2.0,1.0,,,,,,,
2025-04-22,Premier League,Manchester City,Liverpool,3.62,4.95,1.97,SofaScore,W1D0L2,W5D0L0,1.0,0.0,2.0,5.0,0.0,0.0,,,,,,,
2025-04-22,Premier League,Chelsea,Arsenal,1.72,4.58,1.54,SofaScore,W3D2L0,W3D1L0,3.0,2.0,0.0,3.0,1.0,0.0,,,,,,,
2025-04-22,La Liga,Real Madrid,Barcelona,2.55,2.29,3.44,SofaScore,W4D1L0,W1D2L0,4.0,1.0,0.0,1.0,2.0,0.0,,,,,,,
2025-04-22,La Liga,Atletico Madrid,Sevilla,2.76,2.72,2.81,SofaScore,W5D0L2,W1D0L1,5.0,0.0,2.0,1.0,0.0,1.0,,,,,,,
2025-04-22,Serie A,Inter,Milan,2.14,2.76,2.26,SofaScore,W5D0L2,W1D0L3,5.0,0.0,2.0,1.0,0.0,3.0,,,,,,,
2025-04-22,Serie A,Juventus,Napoli,3.72,3.73,2.73,SofaScore,W4D0L3,W5D2L0,4.0,0.0,3.0,5.0,2.0,0.0,,,,,,,
2025-04-22,Bundesliga,Bayern Munich,Dortmund,3.71,3.24,3.71,SofaScore,W1D0L1,W3D2L2,1.0,0.0,1.0,3.0,2.0,2.0,,,,,,,
2025-04-22,Bundesliga,Leipzig,Leverkusen,3.41,4.17,2.88,SofaScore,W1D0L3,W5D0L1,1.0,0.0,3.0,5.0,0.0,1.0,,,,,,,
2025-04-22,Ligue 1,PSG,Marseille,2.02,2.77,3.58,SofaScore,W4D0L0,W1D2L1,4.0,0.0,0.0,1.0,2.0,1.0,,,,,,,
2025-04-22,Ligue 1,Lyon,Monaco,1.62,3.71,2.22,SofaScore,W2D0L2,W3D0L1,2.0,0.0,2.0,3.0,0.0,1.0,,,,,,,
2025-04-23,Premier League,Manchester City,Liverpool,2.4,4.06,1.58,SofaScore,W1D0L0,W4D2L2,1.0,0.0,0.0,4.0,2.0,2.0,,,,,,,
2025-04-23,Premier League,Chelsea,Arsenal,1.7,2.8,3.3,SofaScore,W3D1L3,W4D2L0,3.0,1.0,3.0,4.0,2.0,0.0,,,,,,,
2025-04-23,La Liga,Real Madrid,Barcelona,1.69,2.24,3.77,SofaScore,W4D1L1,W3D2L2,4.0,1.0,1.0,3.0,2.0,2.0,,,,,,,
2025-04-23,La Liga,Atletico Madrid,Sevilla,3.88,3.79,3.75,SofaScore,W1D0L0,W1D2L2,1.0,0.0,0.0,1.0,2.0,2.0,,,,,,,
2025-04-23,Serie A,Inter,Milan,3.56,4.28,2.71,SofaScore,W5D1L2,W1D1L3,5.0,1.0,2.0,1.0,1.0,3.0,,,,,,,
2025-04-23,Serie A,Juventus,Napoli,3.16,2.64,2.76,SofaScore,W3D2L2,W4D1L3,3.0,2.0,2.0,4.0,1.0,3.0,,,,,,,
2025-04-23,Bundesliga,Bayern Munich,Dortmund,2.99,3.77,2.03,SofaScore,W5D2L3,W5D1L3,5.0,2.0,3.0,5.0,1.0,3.0,,,,,,,
2025-04-23,Bundesliga,Leipzig,Leverkusen,2.01,3.21,2.02,SofaScore,W2D0L3,W3D1L1,2.0,0.0,3.0,3.0,1.0,1.0,,,,,,,
2025-04-23,Ligue 1,PSG,Marseille,2.79,2.05,3.55,SofaScore,W1D1L0,W3D0L2,1.0,1.0,0.0,3.0,0.0,2.0,,,,,,,
2025-04-23,Ligue 1,Lyon,Monaco,2.37,2.3,1.81,SofaScore,W2D0L3,W5D1L0,2.0,0.0,3.0,5.0,1.0,0.0,,,,,,,
2025-04-24,Premier League,Manchester City,Liverpool,2.14,2.79,2.44,SofaScore,W5D1L3,W2D1L1,5.0,1.0,3.0,2.0,1.0,1.0,,,,,,,
2025-04-24,Premier League,Chelsea,Arsenal,2.55,2.82,2.69,SofaScore,W2D2L0,W5D2L0,2.0,2.0,0.0,5.0,2.0,0.0,,,,,,,
2025-04-24,La Liga,Real Madrid,Barcelona,3.66,2.71,2.87,SofaScore,W4D1L1,W5D2L2,4.0,1.0,1.0,5.0,2.0,2.0,,,,,,,
2025-04-24,La Liga,Atletico Madrid,Sevilla,3.51,2.06,3.85,SofaScore,W1D0L1,W3D0L1,1.0,0.0,1.0,3.0,0.0,1.0,,,,,,,
2025-04-24,Serie A,Inter,Milan,2.22,2.53,3.94,SofaScore,W3D1L0,W3D0L0,3.0,1.0,0.0,3.0,0.0,0.0,,,,,,,
2025-04-24,Serie A,Juventus,Napoli,2.39,4.42,3.06,SofaScore,W3D0L1,W4D1L0,3.0,0.0,1.0,4.0,1.0,0.0,,,,,,,
2025-04-24,Bundesliga,Bayern Munich,Dortmund,1.68,4.31,3.63,SofaScore,W2D0L1,W1D1L2,2.0,0.0,1.0,1.0,1.0,2.0,,,,,,,
2025-04-24,Bundesliga,Leipzig,Leverkusen,3.17,4.94,2.4,SofaScore,W4D0L3,W4D0L2,4.0,0.0,3.0,4.0,0.0,2.0,,,,,,,
2025-04-24,Ligue 1,PSG,Marseille,3.57,4.61,3.54,SofaScore,W2D0L3,W3D2L1,2.0,0.0,3.0,3.0,2.0,1.0,,,,,,,
2025-04-24,Ligue 1,Lyon,Monaco,2.51,2.43,1.79,SofaScore,W3D1L1,W1D2L0,3.0,1.0,1.0,1.0,2.0,0.0,,,,,,,
2025-04-25,Premier League,Manchester City,Liverpool,3.67,4.55,1.98,SofaScore,W1D2L3,W1D2L1,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,,
2025-04-25,Premier League,Chelsea,Arsenal,3.83,4.61,2.22,SofaScore,W2D2L1,W3D1L1,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,
2025-04-25,La Liga,Real Madrid,Barcelona,2.33,4.14,2.09,SofaScore,W1D0L0,W4D2L2,1.0,0.0,0.0,4.0,2.0,2.0,,,,,,,
2025-04-25,La Liga,Atletico Madrid,Sevilla,2.51,4.05,1.51,SofaScore,W1D2L3,W1D0L0,1.0,2.0,3.0,1.0,0.0,0.0,,,,,,,
2025-04-25,Serie A,Inter,Milan,2.5,4.3,3.37,SofaScore,W3D0L0,W2D1L0,3.0,0.0,0.0,2.0,1.0,0.0,,,,,,,
2025-04-25,Serie A,Juventus,Napoli,2.7,4.24,3.74,SofaScore,W2D0L3,W3D2L2,2.0,0.0,3.0,3.0,2.0,2.0,,,,,,,
2025-04-25,Bundesliga,Bayern Munich,Dortmund,2.04,2.83,2.03,SofaScore,W3D0L1,W5D1L2,3.0,0.0,1.0,5.0,1.0,2.0,,,,,,,
2025-04-25,Bundesliga,Leipzig,Leverkusen,1.81,2.43,3.39,SofaScore,W2D1L1,W2D2L2,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,
2025-04-25,Ligue 1,PSG,Marseille,1.68,4.3,2.84,SofaScore,W2D1L3,W1D2L0,2.0,1.0,3.0,1.0,2.0,0.0,,,,,,,
2025-04-25,Ligue 1,Lyon,Monaco,1.68,3.34,2.92,SofaScore,W2D0L0,W2D0L1,2.0,0.0,0.0,2.0,0.0,1.0,,,,,,,
2025-04-21,Eredivisie,AZ Alkmaar,Feyenoord,2.47,3.38,2.07,FlashScore,,,,,,,,,,,,,,,
2025-04-24,MLS,LA Galaxy,NYCFC,1.54,4.92,3.82,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Primeira Liga,Vitoria,Sporting CP,1.71,4.58,3.11,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Scottish Premiership,Rangers,Hearts,2.07,2.19,3.24,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Bundesliga,Frankfurt,Bayern Munich,3.63,4.08,1.98,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Primeira Liga,Sporting CP,Guimaraes,2.02,2.57,3.16,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Ligue 1,Lyon,PSG,1.93,2.87,2.67,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Primeira Liga,Porto,Vitoria,3.67,2.13,1.66,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Bundesliga,Dortmund,Wolfsburg,2.6,4.1,2.57,FlashScore,,,,,,,,,,,,,,,
2025-04-20,MLS,Atlanta United,Seattle Sounders,2.96,4.42,3.89,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Premier League,Liverpool,Arsenal,1.94,2.31,2.8,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Premier League,Chelsea,Manchester United,2.3,3.74,2.4,FlashScore,,,,,,,,,,,,,,,
2025-04-19,MLS,Atlanta United,Inter Miami,2.81,3.18,3.66,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Bundesliga,Leverkusen,Bayern Munich,3.99,4.79,2.92,FlashScore,,,,,,,,,,,,,,,
2025-04-23,La Liga,Real Madrid,Real Sociedad,1.62,3.13,2.66,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Ligue 1,PSG,Monaco,3.03,3.97,3.7,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Premier League,Arsenal,Manchester City,3.23,4.87,2.47,FlashScore,,,,,,,,,,,,,,,
2025-04-21,MLS,Atlanta United,Inter Miami,3.62,2.85,2.29,FlashScore,,,,,,,,,,,,,,,
2025-04-20,La Liga,Villarreal,Sevilla,3.59,3.22,1.86,FlashScore,,,,,,,,,,,,,,,
2025-04-23,Ligue 1,Lille,Marseille,1.99,4.59,3.9,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Ligue 1,Lille,Marseille,3.98,2.77,2.7,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Championship,Watford,Burnley,3.91,3.45,2.75,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Bundesliga,Wolfsburg,Leverkusen,1.75,4.32,1.6,FlashScore,,,,,,,,,,,,,,,
2025-04-19,MLS,Toronto FC,Seattle Sounders,2.12,2.7,1.84,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Eredivisie,Ajax,Twente,3.9,3.53,3.63,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Championship,Burnley,Middlesbrough,1.71,3.69,2.08,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Ligue 1,Lyon,Lille,1.69,2.55,1.98,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Serie A,Juventus,Inter,1.92,2.07,2.3,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Premier League,Manchester City,Arsenal,3.53,2.55,2.36,FlashScore,,,,,,,,,,,,,,,
2025-04-23,Premier League,Liverpool,Chelsea,2.61,2.37,2.47,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Bundesliga,Frankfurt,Wolfsburg,2.5,4.25,2.97,FlashScore,,,,,,,,,,,,,,,
2025-04-19,La Liga,Atletico Madrid,Barcelona,3.8,3.12,2.63,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Scottish Premiership,Celtic,Hibernian,3.14,3.06,3.2,FlashScore,,,,,,,,,,,,,,,
2025-04-25,La Liga,Sevilla,Real Madrid,3.22,4.01,1.51,FlashScore,,,,,,,,,,,,,,,
2025-04-24,MLS,LA Galaxy,Toronto FC,2.73,2.45,1.76,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Eredivisie,AZ Alkmaar,Utrecht,2.26,4.76,3.86,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Eredivisie,AZ Alkmaar,Utrecht,2.61,2.16,3.69,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Scottish Premiership,Aberdeen,Hibernian,3.98,4.29,1.97,FlashScore,,,,,,,,,,,,,,,
2025-04-26,La Liga,Real Sociedad,Atletico Madrid,3.66,2.61,2.92,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Bundesliga,Leipzig,Wolfsburg,2.15,3.93,2.38,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Serie A,Milan,Napoli,3.9,2.03,2.32,FootyStats,W5D2L1,W1D2L1,5.0,2.0,1.0,1.0,2.0,1.0,0.41,0.58,12.0,6.0,,,
2025-04-19,Premier League,Manchester City,Arsenal,3.71,3.55,3.58,FootyStats,W1D0L0,W4D0L0,1.0,0.0,0.0,4.0,0.0,0.0,0.51,0.44,19.0,6.0,,,
2025-04-25,MLS,Seattle Sounders,Atlanta United,2.79,2.85,2.45,FootyStats,W4D1L0,W3D2L2,4.0,1.0,0.0,3.0,2.0,2.0,0.41,0.42,5.0,8.0,,,
2025-04-24,Premier League,Arsenal,Manchester City,2.91,3.5,2.34,FootyStats,W2D2L3,W1D1L2,2.0,2.0,3.0,1.0,1.0,2.0,0.58,0.4,11.0,12.0,,,
2025-04-19,Primeira Liga,Sporting CP,Guimaraes,3.66,4.5,1.78,FootyStats,W1D1L0,W4D0L0,1.0,1.0,0.0,4.0,0.0,0.0,0.58,0.47,7.0,17.0,,,
2025-04-20,Eredivisie,AZ Alkmaar,PSV,3.81,2.71,1.72,FootyStats,W3D2L1,W4D2L0,3.0,2.0,1.0,4.0,2.0,0.0,0.54,0.52,14.0,6.0,,,
2025-04-19,MLS,Inter Miami,Seattle Sounders,2.23,2.5,1.55,FootyStats,W2D2L3,W1D1L0,2.0,2.0,3.0,1.0,1.0,0.0,0.55,0.44,15.0,7.0,,,
2025-04-24,Bundesliga,Wolfsburg,Frankfurt,1.69,4.45,3.03,FootyStats,W5D0L1,W2D1L0,5.0,0.0,1.0,2.0,1.0,0.0,0.5,0.44,17.0,11.0,,,
2025-04-19,La Liga,Barcelona,Sevilla,3.59,3.18,1.86,FootyStats,W3D1L2,W3D2L1,3.0,1.0,2.0,3.0,2.0,1.0,0.5,0.46,9.0,7.0,,,
2025-04-26,Bundesliga,Wolfsburg,Leverkusen,2.39,2.12,3.31,FootyStats,W5D2L0,W4D1L0,5.0,2.0,0.0,4.0,1.0,0.0,0.49,0.56,11.0,11.0,,,
2025-04-26,Championship,Sheffield United,Burnley,2.84,3.46,3.38,FootyStats,W3D1L0,W5D2L2,3.0,1.0,0.0,5.0,2.0,2.0,0.48,0.4,10.0,11.0,,,
2025-04-21,Premier League,Liverpool,Manchester City,2.38,4.3,3.41,FootyStats,W5D1L0,W2D1L3,5.0,1.0,0.0,2.0,1.0,3.0,0.55,0.59,12.0,9.0,,,
2025-04-21,Premier League,Arsenal,Chelsea,2.65,2.26,2.3,FootyStats,W1D1L0,W3D0L2,1.0,1.0,0.0,3.0,0.0,2.0,0.41,0.46,17.0,11.0,,,
2025-04-23,Primeira Liga,Porto,Benfica,2.97,2.07,1.95,FootyStats,W4D1L3,W5D2L2,4.0,1.0,3.0,5.0,2.0,2.0,0.53,0.54,12.0,20.0,,,
2025-04-19,Primeira Liga,Guimaraes,Braga,2.13,4.13,1.62,FootyStats,W1D0L2,W2D1L1,1.0,0.0,2.0,2.0,1.0,1.0,0.47,0.59,10.0,5.0,,,
2025-04-22,Primeira Liga,Guimaraes,Sporting CP,2.69,2.9,3.16,FootyStats,W5D2L0,W5D1L3,5.0,2.0,0.0,5.0,1.0,3.0,0.59,0.46,11.0,7.0,,,
2025-04-21,Scottish Premiership,Hearts,Rangers,2.45,2.0,2.7,FootyStats,W1D1L0,W2D0L0,1.0,1.0,0.0,2.0,0.0,0.0,0.55,0.49,8.0,8.0,,,
2025-04-23,Primeira Liga,Vitoria,Benfica,2.91,2.16,2.27,FootyStats,W2D2L2,W5D1L1,2.0,2.0,2.0,5.0,1.0,1.0,0.54,0.46,8.0,20.0,,,
2025-04-21,Ligue 1,PSG,Lille,2.6,3.2,3.26,FootyStats,W4D0L2,W2D2L1,4.0,0.0,2.0,2.0,2.0,1.0,0.56,0.49,11.0,6.0,,,
2025-04-20,Bundesliga,Leipzig,Dortmund,3.13,4.54,1.85,FootyStats,W1D0L3,W2D2L1,1.0,0.0,3.0,2.0,2.0,1.0,0.54,0.49,10.0,5.0,,,
2025-04-26,Serie A,Napoli,Roma,3.09,2.09,3.78,FootyStats,W5D0L2,W1D1L2,5.0,0.0,2.0,1.0,1.0,2.0,0.42,0.4,11.0,9.0,,,
2025-04-26,Eredivisie,AZ Alkmaar,Ajax,3.82,2.46,2.19,FootyStats,W4D0L0,W3D0L3,4.0,0.0,0.0,3.0,0.0,3.0,0.57,0.49,12.0,7.0,,,
2025-04-23,Serie A,Inter,Milan,2.52,4.51,2.46,FootyStats,W1D1L3,W3D0L2,1.0,1.0,3.0,3.0,0.0,2.0,0.49,0.56,8.0,5.0,,,
2025-04-19,MLS,Atlanta United,Toronto FC,1.88,2.17,2.53,FootyStats,W4D1L1,W1D1L1,4.0,1.0,1.0,1.0,1.0,1.0,0.55,0.51,17.0,9.0,,,
2025-04-22,MLS,Inter Miami,Atlanta United,2.66,3.53,2.29,FootyStats,W4D2L1,W4D2L3,4.0,2.0,1.0,4.0,2.0,3.0,0.48,0.54,14.0,11.0,,,
2025-04-26,Eredivisie,Feyenoord,Utrecht,3.23,2.0,1.63,WhoScored,W3D1L2,W5D0L0,3.0,1.0,2.0,5.0,0.0,0.0,0.54,0.53,9.0,6.0,,,
2025-04-24,Premier League,Arsenal,Manchester City,3.64,2.67,1.71,WhoScored,W5D2L3,W4D0L0,5.0,2.0,3.0,4.0,0.0,0.0,0.51,0.5,6.0,12.0,,,
2025-04-21,La Liga,Villarreal,Atletico Madrid,3.1,3.01,2.5,WhoScored,W3D1L3,W4D1L2,3.0,1.0,3.0,4.0,1.0,2.0,0.5,0.49,6.0,20.0,,,
2025-04-21,Eredivisie,Twente,Feyenoord,3.17,2.81,2.75,WhoScored,W4D1L0,W5D2L1,4.0,1.0,0.0,5.0,2.0,1.0,0.55,0.41,6.0,15.0,,,
2025-04-20,Championship,Norwich,Sheffield United,3.16,4.14,2.26,WhoScored,W2D0L2,W2D0L3,2.0,0.0,2.0,2.0,0.0,3.0,0.49,0.48,15.0,11.0,,,
2025-04-19,La Liga,Real Madrid,Atletico Madrid,3.72,2.67,2.69,WhoScored,W2D1L0,W5D0L2,2.0,1.0,0.0,5.0,0.0,2.0,0.43,0.45,13.0,19.0,,,
2025-04-19,Premier League,Manchester City,Manchester United,2.66,2.96,2.25,WhoScored,W3D1L0,W3D0L2,3.0,1.0,0.0,3.0,0.0,2.0,0.6,0.44,14.0,15.0,,,
2025-04-24,Bundesliga,Dortmund,Wolfsburg,2.06,4.08,2.38,WhoScored,W3D2L2,W1D2L2,3.0,2.0,2.0,1.0,2.0,2.0,0.51,0.43,6.0,7.0,,,
2025-04-23,Championship,West Brom,Sheffield United,2.51,4.7,2.67,WhoScored,W5D1L1,W3D0L3,5.0,1.0,1.0,3.0,0.0,3.0,0.54,0.41,16.0,8.0,,,
2025-04-19,Eredivisie,Ajax,Utrecht,2.97,2.45,3.15,WhoScored,W4D1L2,W2D0L1,4.0,1.0,2.0,2.0,0.0,1.0,0.44,0.59,11.0,11.0,,,
2025-04-20,MLS,LA Galaxy,Seattle Sounders,3.85,2.19,2.24,WhoScored,W3D2L2,W1D2L2,3.0,2.0,2.0,1.0,2.0,2.0,0.55,0.48,14.0,18.0,,,
2025-04-24,Championship,Burnley,Sheffield United,3.12,4.42,2.11,WhoScored,W2D2L3,W2D2L3,2.0,2.0,3.0,2.0,2.0,3.0,0.42,0.45,5.0,5.0,,,
2025-04-22,Serie A,Roma,Lazio,3.07,3.63,3.17,WhoScored,W2D1L0,W5D0L2,2.0,1.0,0.0,5.0,0.0,2.0,0.41,0.48,18.0,17.0,,,
2025-04-26,Championship,Middlesbrough,Watford,1.97,4.61,3.43,WhoScored,W2D2L1,W1D0L3,2.0,2.0,1.0,1.0,0.0,3.0,0.55,0.44,20.0,15.0,,,
2025-04-20,La Liga,Real Sociedad,Villarreal,3.45,4.85,3.7,WhoScored,W5D0L0,W3D0L1,5.0,0.0,0.0,3.0,0.0,1.0,0.45,0.53,20.0,8.0,,,
2025-04-21,Eredivisie,Ajax,AZ Alkmaar,2.8,4.11,2.4,WhoScored,W2D0L2,W3D1L2,2.0,0.0,2.0,3.0,1.0,2.0,0.54,0.53,16.0,10.0,,,
2025-04-23,Eredivisie,Feyenoord,PSV,2.73,2.53,2.79,WhoScored,W4D2L1,W2D0L3,4.0,2.0,1.0,2.0,0.0,3.0,0.59,0.49,19.0,12.0,,,
2025-04-22,Bundesliga,Leipzig,Leverkusen,2.79,4.61,2.3,WhoScored,W2D2L0,W3D1L0,2.0,2.0,0.0,3.0,1.0,0.0,0.4,0.49,20.0,20.0,,,
2025-04-26,Premier League,Manchester United,Chelsea,3.0,3.48,3.0,WhoScored,W3D1L0,W1D0L0,3.0,1.0,0.0,1.0,0.0,0.0,0.5,0.6,10.0,10.0,,,
2025-04-24,Scottish Premiership,Aberdeen,Celtic,1.8,3.47,3.96,WhoScored,W5D2L2,W4D1L3,5.0,2.0,2.0,4.0,1.0,3.0,0.45,0.47,19.0,17.0,,,
2025-04-21,Championship,Sheffield United,Norwich,2.52,4.56,3.92,WhoScored,W3D2L1,W2D2L0,3.0,2.0,1.0,2.0,2.0,0.0,0.56,0.54,9.0,20.0,,,
2025-04-23,Bundesliga,Wolfsburg,Dortmund,3.66,4.89,2.07,WhoScored,W3D0L1,W2D1L3,3.0,0.0,1.0,2.0,1.0,3.0,0.47,0.42,8.0,5.0,,,
2025-04-19,MLS,Inter Miami,Atlanta United,3.58,2.97,2.93,WhoScored,W3D0L1,W5D0L3,3.0,0.0,1.0,5.0,0.0,3.0,0.58,0.47,11.0,6.0,,,
2025-04-19,La Liga,Barcelona,Sevilla,1.82,3.41,3.71,WhoScored,W1D2L0,W2D0L3,1.0,2.0,0.0,2.0,0.0,3.0,0.44,0.53,7.0,18.0,,,
2025-04-22,MLS,NYCFC,Inter Miami,2.22,2.18,3.19,WhoScored,W4D1L2,W2D1L0,4.0,1.0,2.0,2.0,1.0,0.0,0.57,0.5,11.0,15.0,,,
2025-04-19,Premier League,Liverpool,Manchester City,3.04,3.32,3.21,WhoScored,W4D2L0,W4D1L1,4.0,2.0,0.0,4.0,1.0,1.0,0.53,0.4,7.0,7.0,,,
2025-04-23,MLS,Toronto FC,Atlanta United,3.83,4.05,1.63,WhoScored,W4D1L3,W1D1L3,4.0,1.0,3.0,1.0,1.0,3.0,0.58,0.48,15.0,10.0,,,
2025-04-19,Championship,Middlesbrough,Watford,3.59,3.96,2.71,WhoScored,W3D0L0,W2D1L0,3.0,0.0,0.0,2.0,1.0,0.0,0.57,0.57,20.0,14.0,,,
