home_team_id,away_team_id,league_id,day_of_week,month,home_odds,draw_odds,away_odds,odds_ratio,home_team,away_team,league,implied_prob_home,implied_prob_away,overround,implied_prob_draw,volatility,market_sentiment,historical_roi
43,6,3,6,4,1.89,3.99,3.21,0.5887850467289719,Real Madrid,Barcelona,La Liga,0.5291005291005292,0.3115264797507788,1.091253575267348,0.2506265664160401,0.18355098171045917,-0.1955649379922033,0.3326220253571471
5,48,3,6,4,3.88,2.42,3.77,1.0291777188328912,Atletico Madrid,Sevilla,La Liga,0.2577319587628866,0.26525198938992045,0.9362070886486749,0.4132231404958678,0.2581016822517264,0.14740413516824624,0.03930067902553358
20,34,9,6,4,1.71,2.2,2.18,0.7844036697247706,Inter,Milan,Serie A,0.5847953216374269,0.4587155963302752,1.4980563725131566,0.45454545454545453,0.23390166092031112,-0.4193544317400184,-0.028396358278133638
22,37,9,6,4,2.09,4.04,3.18,0.6572327044025157,Juventus,Napoli,Serie A,0.47846889952153115,0.31446540880503143,1.04045906080181,0.24752475247524752,0.1281034734979475,-0.9789821307328723,-0.02942944038780107
7,13,0,6,4,3.68,3.77,1.52,2.421052631578948,Bayern Munich,Dortmund,Bundesliga,0.2717391304347826,0.6578947368421053,1.1948858566668084,0.26525198938992045,0.46328815165740267,0.05547488446547133,0.3834835408488821
25,26,0,6,4,3.72,2.37,2.02,1.8415841584158417,Leipzig,Leverkusen,Bundesliga,0.26881720430107525,0.49504950495049505,1.1858076375216124,0.42194092827004215,0.33734544214963247,-0.02492999459464973,0.3538159250649188
39,32,4,6,4,1.58,3.21,3.57,0.4425770308123249,PSG,Marseille,Ligue 1,0.6329113924050632,0.2801120448179272,1.2245499169737692,0.3115264797507788,0.13633962696017946,0.40653759901373987,-0.13215500520298934
29,35,4,6,4,3.05,4.0,1.67,1.8263473053892216,Lyon,Monaco,Ligue 1,0.3278688524590164,0.5988023952095809,1.1766712476685974,0.25,0.4982495210302512,-0.8192764637430023,0.1457252921706591
30,28,6,0,4,1.79,4.72,2.24,0.7991071428571428,Manchester City,Liverpool,Premier League,0.5586592178770949,0.4464285714285714,1.2169521960853273,0.21186440677966104,0.3013377697369589,-0.24653046759998554,0.19362771919152977
12,3,6,0,4,3.46,4.84,1.78,1.943820224719101,Chelsea,Arsenal,Premier League,0.28901734104046245,0.5617977528089888,1.057426664097385,0.2066115702479339,0.34147205616583565,-0.5093672727881997,0.3584137894678147
43,6,3,0,4,3.92,3.48,3.47,1.1296829971181557,Real Madrid,Barcelona,La Liga,0.25510204081632654,0.2881844380403458,0.8306428006957528,0.28735632183908044,0.31025872585647063,-0.6943534290179809,0.2613383446996112
5,48,3,0,4,2.63,2.5,2.76,0.9528985507246376,Atletico Madrid,Sevilla,La Liga,0.3802281368821293,0.3623188405797102,1.1425469774618395,0.4,0.4551807765803859,-0.645652717105103,-0.09738342957224677
20,34,9,0,4,3.26,3.15,3.49,0.9340974212034384,Inter,Milan,Serie A,0.3067484662576687,0.28653295128939826,0.9107417350073844,0.31746031746031744,0.45309074579602937,-0.2499181077980821,-0.054832806613166
22,37,9,0,4,1.85,2.78,2.48,0.7459677419354839,Juventus,Napoli,Serie A,0.5405405405405405,0.40322580645161293,1.3034785772079807,0.3597122302158274,0.2649218654428307,0.5281284323709892,0.3433010862407075
7,13,0,0,4,2.34,2.72,3.52,0.6647727272727272,Bayern Munich,Dortmund,Bundesliga,0.4273504273504274,0.2840909090909091,1.079088395264866,0.3676470588235294,0.22302712592551802,0.13489451558809584,0.2763028376483136
25,26,0,0,4,2.39,4.27,1.58,1.5126582278481011,Leipzig,Leverkusen,Bundesliga,0.41841004184100417,0.6329113924050632,1.2855134717167933,0.234192037470726,0.23088364165354913,0.9697545036718653,0.1827106691439629
39,32,4,0,4,3.9,4.57,2.94,1.326530612244898,PSG,Marseille,Ligue 1,0.25641025641025644,0.3401360544217687,0.8153646915760077,0.2188183807439825,0.15975988027848054,-0.5401496578887779,0.07329904341242427
29,35,4,0,4,3.23,3.93,3.07,1.0521172638436482,Lyon,Monaco,Ligue 1,0.30959752321981426,0.32573289902280134,0.8897833484512669,0.2544529262086514,0.25690060208916843,-0.20518608333536803,0.28749542307729076
30,28,6,1,4,3.62,4.95,1.97,1.83756345177665,Manchester City,Liverpool,Premier League,0.27624309392265195,0.5076142131979695,0.9858775091408234,0.20202020202020202,0.21443403205183073,0.505352140048928,0.2982562379998708
12,3,6,1,4,1.72,4.58,1.54,1.1168831168831168,Chelsea,Arsenal,Premier League,0.5813953488372093,0.6493506493506493,1.4490866095415706,0.2183406113537118,0.3746434157752835,0.21875828452601254,0.062284747183313116
43,6,3,1,4,2.55,2.29,3.44,0.7412790697674418,Real Madrid,Barcelona,La Liga,0.3921568627450981,0.29069767441860467,1.1195357598711264,0.4366812227074236,0.1929199009475283,-0.4168941329996001,-0.10978628174829694
5,48,3,1,4,2.76,2.72,2.81,0.98220640569395,Atletico Madrid,Sevilla,La Liga,0.3623188405797102,0.35587188612099646,1.085837785524236,0.3676470588235294,0.2003092693023085,-0.9286460497499958,0.3336613721807286
20,34,9,1,4,2.14,2.76,2.26,0.9469026548672568,Inter,Milan,Serie A,0.4672897196261682,0.4424778761061947,1.2720864363120732,0.3623188405797102,0.4724224062211758,-0.8179900330202958,-0.03420322025472508
22,37,9,1,4,3.72,3.73,2.73,1.362637362637363,Juventus,Napoli,Serie A,0.26881720430107525,0.3663003663003663,0.9032140853467499,0.2680965147453083,0.4857269977043227,-0.21109447834516337,0.18488080038747184
7,13,0,1,4,3.71,3.24,3.71,1.0,Bayern Munich,Dortmund,Bundesliga,0.2695417789757412,0.2695417789757412,0.8477255332601243,0.30864197530864196,0.397037871700882,0.5280122346959417,0.27592382547199384
25,26,0,1,4,3.41,4.17,2.88,1.184027777777778,Leipzig,Leverkusen,Bundesliga,0.29325513196480935,0.3472222222222222,0.8802855076642497,0.23980815347721823,0.13257207430031268,-0.2300434670372291,-0.06702204364954412
39,32,4,1,4,2.02,2.77,3.58,0.5642458100558659,PSG,Marseille,Ligue 1,0.49504950495049505,0.27932960893854747,1.1353899442139523,0.36101083032490977,0.3857160743408391,0.11372186728417422,0.3003939074224466
29,35,4,1,4,1.62,3.71,2.22,0.7297297297297297,Lyon,Monaco,Ligue 1,0.6172839506172839,0.4504504504504504,1.3372761800434756,0.2695417789757412,0.4250667364210525,-0.7349083345934098,0.09866902276907924
30,28,6,2,4,2.4,4.06,1.58,1.5189873417721518,Manchester City,Liverpool,Premier League,0.4166666666666667,0.6329113924050632,1.2958834777909418,0.24630541871921185,0.30918927136676977,-0.17049973845237676,0.05809090917959492
12,3,6,2,4,1.7,2.8,3.3,0.5151515151515151,Chelsea,Arsenal,Premier League,0.5882352941176471,0.30303030303030304,1.2484084542908074,0.35714285714285715,0.3716376075782052,-0.6421863083611341,0.32831176451781147
43,6,3,2,4,1.69,2.24,3.77,0.4482758620689655,Real Madrid,Barcelona,La Liga,0.591715976331361,0.26525198938992045,1.3033965371498528,0.4464285714285714,0.2967365759886402,0.2215805066978489,0.12796070031859275
5,48,3,2,4,3.88,3.79,3.75,1.0346666666666666,Atletico Madrid,Sevilla,La Liga,0.2577319587628866,0.26666666666666666,0.7882508681736167,0.2638522427440633,0.11087372582529334,-0.6909053887267,0.10649161241887661
20,34,9,2,4,3.56,4.28,2.71,1.3136531365313653,Inter,Milan,Serie A,0.2808988764044944,0.36900369003690037,0.8835474262544789,0.2336448598130841,0.482515922077872,0.3662827347594386,0.04249245070519894
22,37,9,2,4,3.16,2.64,2.76,1.1449275362318845,Juventus,Napoli,Serie A,0.3164556962025316,0.3623188405797102,1.0575624155701204,0.3787878787878788,0.12611712157711372,0.7206520131328347,0.3865610483371012
7,13,0,2,4,2.99,3.77,2.03,1.472906403940887,Bayern Munich,Dortmund,Bundesliga,0.33444816053511706,0.4926108374384237,1.092310987363461,0.26525198938992045,0.47581385434812806,0.9578813356631843,0.28118932443908795
25,26,0,2,4,2.01,3.21,2.02,0.9950495049504948,Leipzig,Leverkusen,Bundesliga,0.49751243781094534,0.49504950495049505,1.3040884225122191,0.3115264797507788,0.1783453169732337,-0.9482877997083641,0.07930429669099942
39,32,4,2,4,2.79,2.05,3.55,0.7859154929577465,PSG,Marseille,Ligue 1,0.35842293906810035,0.28169014084507044,1.1279179579619514,0.48780487804878053,0.2780831104232918,0.5685662890249854,0.1879043207911248
29,35,4,2,4,2.37,2.3,1.81,1.3093922651933705,Lyon,Monaco,Ligue 1,0.42194092827004215,0.5524861878453039,1.4092097248109983,0.4347826086956522,0.4790873245620526,0.01305454432195341,0.1484518338050801
30,28,6,3,4,2.14,2.79,2.44,0.8770491803278689,Manchester City,Liverpool,Premier League,0.4672897196261682,0.4098360655737705,1.2355487242680392,0.35842293906810035,0.36756011844539827,-0.7235579964615084,-0.09830142803713628
12,3,6,3,4,2.55,2.82,2.69,0.9479553903345724,Chelsea,Arsenal,Premier League,0.3921568627450981,0.3717472118959108,1.118514003719023,0.3546099290780142,0.49710342602258006,-0.24186352481221607,-0.004453495319273693
43,6,3,3,4,3.66,2.71,2.87,1.2752613240418118,Real Madrid,Barcelona,La Liga,0.27322404371584696,0.3484320557491289,0.9906597895018762,0.36900369003690037,0.14900105327932556,-0.09181839016581939,0.2165021344640099
5,48,3,3,4,3.51,2.06,3.85,0.9116883116883115,Atletico Madrid,Sevilla,La Liga,0.2849002849002849,0.2597402597402597,1.0300774378444282,0.4854368932038835,0.12832648576336336,-0.9819934595980977,-0.02953780757612698
20,34,9,3,4,2.22,2.53,3.94,0.5634517766497462,Inter,Milan,Serie A,0.4504504504504504,0.25380710659898476,1.0995144740454825,0.3952569169960475,0.23604459572667938,-0.9643707266754415,0.3031883510119438
22,37,9,3,4,2.39,4.42,3.06,0.7810457516339869,Juventus,Napoli,Serie A,0.41841004184100417,0.32679738562091504,0.9714517713533218,0.22624434389140272,0.15077820554159255,0.5099972519543678,-0.16389413757136972
7,13,0,3,4,1.68,4.31,3.63,0.4628099173553719,Bayern Munich,Dortmund,Bundesliga,0.5952380952380952,0.27548209366391185,1.102738750386926,0.2320185614849188,0.43539594017815586,-0.3460674958243961,0.13924176005011518
25,26,0,3,4,3.17,4.94,2.4,1.3208333333333333,Leipzig,Leverkusen,Bundesliga,0.31545741324921134,0.4166666666666667,0.9345532297134489,0.20242914979757085,0.34772441527343156,0.7484444572741293,0.3780652984996418
39,32,4,3,4,3.57,4.61,3.54,1.0084745762711864,PSG,Marseille,Ligue 1,0.2801120448179272,0.2824858757062147,0.7795176602204541,0.21691973969631234,0.23252187599039145,-0.9751226782502247,0.15855500529340755
29,35,4,3,4,2.51,2.43,1.79,1.4022346368715082,Lyon,Monaco,Ligue 1,0.39840637450199207,0.5586592178770949,1.3685882261239428,0.4115226337448559,0.33799170556751934,0.9041509409817787,-0.16801104310606374
30,28,6,4,4,3.67,4.55,1.98,1.8535353535353536,Manchester City,Liverpool,Premier League,0.2724795640326976,0.5050505050505051,0.9973102888634224,0.21978021978021978,0.14029338441089576,-0.6602849637447119,0.19600690710411006
12,3,6,4,4,3.83,4.61,2.22,1.7252252252252251,Chelsea,Arsenal,Premier League,0.2610966057441253,0.4504504504504504,0.9284667958908881,0.21691973969631234,0.3045639455251745,0.3531738904211468,0.2521277685707076
43,6,3,4,4,2.33,4.14,2.09,1.1148325358851676,Real Madrid,Barcelona,La Liga,0.4291845493562232,0.47846889952153115,1.149199342597561,0.24154589371980678,0.2503323583082928,-0.7317083989943116,-0.14275386413459668
5,48,3,4,4,2.51,4.05,1.51,1.662251655629139,Atletico Madrid,Sevilla,La Liga,0.39840637450199207,0.6622516556291391,1.3075716103780448,0.2469135802469136,0.27116567580621764,-0.5720374702440363,0.21934668854616796
20,34,9,4,4,2.5,4.3,3.37,0.7418397626112759,Inter,Milan,Serie A,0.4,0.29673590504451036,0.929294044579394,0.23255813953488372,0.33977347349299136,0.025883883985666767,0.3380115734954719
22,37,9,4,4,2.7,4.24,3.74,0.7219251336898396,Juventus,Napoli,Serie A,0.37037037037037035,0.267379679144385,0.8735991061185289,0.23584905660377356,0.19943524343257565,0.5633532206730383,-0.04511044280040721
7,13,0,4,4,2.04,2.83,2.03,1.0049261083743843,Bayern Munich,Dortmund,Bundesliga,0.49019607843137253,0.4926108374384237,1.3361638063291603,0.35335689045936397,0.38778215398910476,0.973625067756992,0.11442638981916325
25,26,0,4,4,1.81,2.43,3.39,0.5339233038348082,Leipzig,Leverkusen,Bundesliga,0.5524861878453039,0.2949852507374631,1.258994072327623,0.4115226337448559,0.20311733718091385,0.21853371492897278,0.14983072175335233
39,32,4,4,4,1.68,4.3,2.84,0.5915492957746479,PSG,Marseille,Ligue 1,0.5952380952380952,0.35211267605633806,1.179908910829317,0.23255813953488372,0.3201590207674355,0.6057837624558438,0.39788796441971735
29,35,4,4,4,1.68,3.34,2.92,0.5753424657534246,Lyon,Monaco,Ligue 1,0.5952380952380952,0.3424657534246575,1.2371050462675433,0.29940119760479045,0.13308919001357197,-0.6169143737870861,0.16995401261626208
0,15,2,0,4,2.47,3.38,2.07,1.1932367149758456,AZ Alkmaar,Feyenoord,Eredivisie,0.4048582995951417,0.48309178743961356,1.1838080752004356,0.2958579881656805,0.36607664096219006,0.12202705599410679,-0.00915258140608885
23,36,5,3,4,1.54,4.92,3.82,0.4031413612565445,LA Galaxy,NYCFC,MLS,0.6493506493506493,0.2617801047120419,1.1143827865830165,0.2032520325203252,0.14523766526171544,-0.242104336848731,-0.036188593678304154
56,50,7,4,4,1.71,4.58,3.11,0.54983922829582,Vitoria,Sporting CP,Primeira Liga,0.5847953216374269,0.3215434083601286,1.1246793413512672,0.2183406113537118,0.3430319156166163,-0.029671170572627803,0.29081130291662727
42,18,8,1,4,2.07,2.19,3.24,0.6388888888888888,Rangers,Hearts,Scottish Premiership,0.48309178743961356,0.30864197530864196,1.2483547673144655,0.4566210045662101,0.21733795538569012,-0.7258670480986125,0.007147516887405919
16,7,0,5,4,3.63,4.08,1.98,1.8333333333333333,Frankfurt,Bayern Munich,Bundesliga,0.27548209366391185,0.5050505050505051,1.0256306379301032,0.24509803921568626,0.4244593500965014,0.2613087820729625,0.21156593800825074
50,17,7,5,4,2.02,2.57,3.16,0.6392405063291139,Sporting CP,Guimaraes,Primeira Liga,0.49504950495049505,0.3164556962025316,1.2006102595187853,0.38910505836575876,0.35736705914272837,-0.6514509170505625,-0.01510327118355026
29,39,4,6,4,1.93,2.87,2.67,0.7228464419475655,Lyon,PSG,Ligue 1,0.5181347150259068,0.37453183520599254,1.2410986059810283,0.3484320557491289,0.47479602758938144,0.041038881226505675,0.3506938962043275
41,56,7,6,4,3.67,2.13,1.66,2.210843373493976,Porto,Vitoria,Primeira Liga,0.2724795640326976,0.6024096385542169,1.3443727706620319,0.4694835680751174,0.3099196055244456,0.838867064197379,0.3665305134601062
13,59,0,3,4,2.6,4.1,2.57,1.011673151750973,Dortmund,Wolfsburg,Bundesliga,0.3846153846153846,0.38910505836575876,1.0176228820055335,0.24390243902439027,0.18342880087319166,-0.748533015940201,0.35731190203267277
4,47,5,6,4,2.96,4.42,3.89,0.7609254498714653,Atlanta United,Seattle Sounders,MLS,0.33783783783783783,0.2570694087403599,0.8211515904696004,0.22624434389140272,0.10784619257429805,0.9805699714493341,0.2936218150990566
28,3,6,3,4,1.94,2.31,2.8,0.6928571428571428,Liverpool,Arsenal,Premier League,0.5154639175257733,0.35714285714285715,1.3055072075690632,0.4329004329004329,0.3837881742727862,0.20657972143219894,0.23956188160860953
12,31,6,0,4,2.3,3.74,2.4,0.9583333333333331,Chelsea,Manchester United,Premier League,0.4347826086956522,0.4166666666666667,1.1188289545067038,0.267379679144385,0.37540810183805196,0.31903607933899614,0.3605399574779818
4,21,5,5,4,2.81,3.18,3.66,0.76775956284153,Atlanta United,Inter Miami,MLS,0.35587188612099646,0.27322404371584696,0.9435613386418749,0.31446540880503143,0.43871225192976393,0.26870510562318084,-0.16820916587277823
26,7,0,5,4,3.99,4.79,2.92,1.3664383561643836,Leverkusen,Bayern Munich,Bundesliga,0.2506265664160401,0.3424657534246575,0.8018605870640797,0.20876826722338204,0.3077119895234338,-0.11537144086911666,-0.03709287590669885
43,44,3,2,4,1.62,3.13,2.66,0.6090225563909775,Real Madrid,Real Sociedad,La Liga,0.6172839506172839,0.37593984962406013,1.3127126181327178,0.3194888178913738,0.14488952690367607,-0.8740389284639949,0.18192021310353196
39,35,4,0,4,3.03,3.97,3.7,0.8189189189189189,PSG,Monaco,Ligue 1,0.33003300330033003,0.27027027027027023,0.8521924423363433,0.2518891687657431,0.20499423339855422,0.3084456018702486,0.037586247809223206
3,30,6,5,4,3.23,4.87,2.47,1.3076923076923077,Arsenal,Manchester City,Premier League,0.30959752321981426,0.4048582995951417,0.9197946318498635,0.2053388090349076,0.42747617500444723,-0.031105045340752646,0.07357510263031869
4,21,5,0,4,3.62,2.85,2.29,1.5807860262008735,Atlanta United,Inter Miami,MLS,0.27624309392265195,0.4366812227074236,1.0638015096125317,0.3508771929824561,0.13967833590860038,-0.6030298093570627,-0.05001353935890229
55,48,3,6,4,3.59,3.22,1.86,1.9301075268817205,Villarreal,Sevilla,La Liga,0.2785515320334262,0.5376344086021505,1.1267449468467567,0.3105590062111801,0.36380496494336223,0.23568965755061266,0.3959467041310863
27,32,4,2,4,1.99,4.59,3.9,0.5102564102564102,Lille,Marseille,Ligue 1,0.5025125628140703,0.25641025641025644,0.9767877429716034,0.2178649237472767,0.41997300163115714,0.08892039620116932,0.17402618346448728
27,32,4,3,4,3.98,2.77,2.7,1.474074074074074,Lille,Marseille,Ligue 1,0.25125628140703515,0.37037037037037035,0.9826374821023153,0.36101083032490977,0.18403284366229916,0.8783110500552149,0.1656906994522237
57,10,1,0,4,3.91,3.45,2.75,1.421818181818182,Watford,Burnley,Championship,0.2557544757033248,0.36363636363636365,0.9092459118034566,0.2898550724637681,0.11923537406696001,0.10766460693253221,-0.022884896662887066
59,26,0,5,4,1.75,4.32,1.6,1.09375,Wolfsburg,Leverkusen,Bundesliga,0.5714285714285714,0.625,1.4279100529100528,0.23148148148148145,0.12303794213102442,-0.5748274117647685,-0.01821700811207136
51,47,5,5,4,2.12,2.7,1.84,1.1521739130434785,Toronto FC,Seattle Sounders,MLS,0.4716981132075471,0.5434782608695652,1.3855467444474825,0.37037037037037035,0.3199420456936125,-0.3649501444779435,-0.09879923604162645
2,53,2,6,4,3.9,3.53,3.63,1.0743801652892562,Ajax,Twente,Eredivisie,0.25641025641025644,0.27548209366391185,0.8151784690543383,0.28328611898017,0.2154424443215619,-0.912945071744415,0.27184342681881934
10,33,1,6,4,1.71,3.69,2.08,0.8221153846153846,Burnley,Middlesbrough,Championship,0.5847953216374269,0.4807692307692307,1.336567262433758,0.2710027100271003,0.37772133786443096,-0.5031774356476131,0.17318043861339993
29,27,4,0,4,1.69,2.55,1.98,0.8535353535353535,Lyon,Lille,Ligue 1,0.591715976331361,0.5050505050505051,1.488923344126964,0.3921568627450981,0.31291965147897766,0.7611042887653889,-0.14008500676644936
22,20,9,5,4,1.92,2.07,2.3,0.8347826086956522,Juventus,Inter,Serie A,0.5208333333333334,0.4347826086956522,1.4387077294685993,0.48309178743961356,0.39879617014176116,-0.716531043881889,0.016363446249804375
30,3,6,5,4,3.53,2.55,2.36,1.4957627118644068,Manchester City,Arsenal,Premier League,0.28328611898017,0.42372881355932207,1.0991717952845903,0.3921568627450981,0.4694054129376358,-0.275343500148326,-0.16080728952029424
28,12,6,2,4,2.61,2.37,2.47,1.0566801619433197,Liverpool,Chelsea,Premier League,0.3831417624521073,0.4048582995951417,1.209940990317291,0.42194092827004215,0.2359152151136802,0.5073910441240486,-0.00817342097024662
16,59,0,5,4,2.5,4.25,2.97,0.8417508417508417,Frankfurt,Wolfsburg,Bundesliga,0.4,0.33670033670033667,0.9719944543473955,0.23529411764705882,0.13396182570339873,-0.29146258688681703,0.11910102108807347
5,6,3,5,4,3.8,3.12,2.63,1.4448669201520912,Atletico Madrid,Barcelona,La Liga,0.2631578947368421,0.3802281368821293,0.9638988521317919,0.3205128205128205,0.4501521396870273,-0.4744918676292187,0.009780728457911225
11,19,8,4,4,3.14,3.06,3.2,0.98125,Celtic,Hibernian,Scottish Premiership,0.3184713375796178,0.3125,0.9577687232005327,0.32679738562091504,0.1408938052803546,-0.2600745380427041,-0.026927933215725064
48,43,3,4,4,3.22,4.01,1.51,2.132450331125828,Sevilla,Real Madrid,La Liga,0.3105590062111801,0.6622516556291391,1.2221872204438105,0.24937655860349128,0.280082762439645,-0.441084164471808,0.3848252466735869
23,51,5,3,4,2.73,2.45,1.76,1.5511363636363635,LA Galaxy,Toronto FC,MLS,0.3663003663003663,0.5681818181818182,1.342645449788307,0.4081632653061224,0.31494978146293584,0.34868826777665274,0.0004419086591536392
0,54,2,6,4,2.26,4.76,3.86,0.5854922279792746,AZ Alkmaar,Utrecht,Eredivisie,0.4424778761061947,0.2590673575129534,0.9116292672325935,0.21008403361344538,0.24565643748708604,-0.5807267225019601,0.03605589665670986
0,54,2,6,4,2.61,2.16,3.69,0.7073170731707317,AZ Alkmaar,Utrecht,Eredivisie,0.3831417624521073,0.2710027100271003,1.1171074354421706,0.4629629629629629,0.4996967554188947,-0.9882952866340404,-0.16146241048343019
1,19,8,3,4,3.98,4.29,1.97,2.020304568527919,Aberdeen,Hibernian,Scottish Premiership,0.25125628140703515,0.5076142131979695,0.9919707277052378,0.2331002331002331,0.4296784461705463,-0.28500867552803966,0.20919721676182196
44,5,3,5,4,3.66,2.61,2.92,1.2534246575342467,Real Sociedad,Atletico Madrid,La Liga,0.27322404371584696,0.3424657534246575,0.9988315595926117,0.3831417624521073,0.23078717024433815,0.34164326112518784,-0.050735373592429744
25,59,0,6,4,2.15,3.93,2.38,0.9033613445378152,Leipzig,Wolfsburg,Bundesliga,0.46511627906976744,0.42016806722689076,1.1397372725053097,0.2544529262086514,0.19092112636287473,0.932169233357057,0.33072576166655515
34,37,9,4,4,3.9,2.03,2.32,1.6810344827586208,Milan,Napoli,Serie A,0.25641025641025644,0.4310344827586207,1.1800555766073009,0.4926108374384237,0.10894154936194496,-0.041711253788645486,0.3866158859613115
30,3,6,5,4,3.71,3.55,3.58,1.036312849162011,Manchester City,Arsenal,Premier League,0.2695417789757412,0.27932960893854747,0.8305615287593591,0.28169014084507044,0.2562858496655587,-0.0373920606200866,0.2554913922583427
47,4,5,4,4,2.79,2.85,2.45,1.1387755102040815,Seattle Sounders,Atlanta United,MLS,0.35842293906810035,0.4081632653061224,1.117463397356679,0.3508771929824561,0.3514673775202466,-0.5431427312686965,0.017324124957471876
3,30,6,3,4,2.91,3.5,2.34,1.2435897435897438,Arsenal,Manchester City,Premier League,0.3436426116838488,0.4273504273504274,1.0567073247485619,0.2857142857142857,0.22499135355424993,0.3558068862799093,0.005677724321636851
50,17,7,5,4,3.66,4.5,1.78,2.056179775280899,Sporting CP,Guimaraes,Primeira Liga,0.27322404371584696,0.5617977528089888,1.057244018747058,0.2222222222222222,0.42949886430342377,0.16540835712029933,-0.11309713209194114
0,40,2,6,4,3.81,2.71,1.72,2.2151162790697674,AZ Alkmaar,PSV,Eredivisie,0.26246719160104987,0.5813953488372093,1.2128662304751594,0.36900369003690037,0.3933812847269993,0.4244551102622012,0.37965034499847977
21,47,5,5,4,2.23,2.5,1.55,1.4387096774193548,Inter Miami,Seattle Sounders,MLS,0.4484304932735426,0.6451612903225806,1.4935917835961234,0.4,0.15163267559861227,0.8433202117580318,0.35803579354807397
59,16,0,3,4,1.69,4.45,3.03,0.5577557755775577,Wolfsburg,Frankfurt,Bundesliga,0.591715976331361,0.33003300330033003,1.1464680807552865,0.2247191011235955,0.3009957482643402,-0.6195766766744517,0.045007301616022566
6,48,3,5,4,3.59,3.18,1.86,1.9301075268817205,Barcelona,Sevilla,La Liga,0.2785515320334262,0.5376344086021505,1.130651349440608,0.31446540880503143,0.23280110724209546,-0.046300307316697875,0.2739078735827786
59,26,0,5,4,2.39,2.12,3.31,0.7220543806646526,Wolfsburg,Leverkusen,Bundesliga,0.41841004184100417,0.3021148036253776,1.1922229586739288,0.4716981132075471,0.2891961514169248,-0.7481412812621782,0.14182435638076935
49,10,1,5,4,2.84,3.46,3.38,0.8402366863905325,Sheffield United,Burnley,Championship,0.35211267605633806,0.2958579881656805,0.936988005262481,0.28901734104046245,0.12056197718848338,0.9442844537622437,0.33761553362023694
28,30,6,0,4,2.38,4.3,3.41,0.6979472140762463,Liverpool,Manchester City,Premier League,0.42016806722689076,0.29325513196480935,0.9459813387265839,0.23255813953488372,0.1531522176447031,0.6652192057359292,0.18098125986254066
3,12,6,0,4,2.65,2.26,2.3,1.1521739130434785,Arsenal,Chelsea,Premier League,0.37735849056603776,0.4347826086956522,1.2546189753678847,0.4424778761061947,0.4861126889402324,0.43489107157539286,0.25433921638509444
