home_team_id,away_team_id,league_id,day_of_week,month,home_odds,draw_odds,away_odds,odds_ratio,home_team,away_team,league,implied_prob_home,implied_prob_away,overround,implied_prob_draw,volatility,market_sentiment,historical_roi
7,4,3,6,4,3.47,3.14,2.73,1.2710622710622712,Manchester City,Liverpool,Premier League,0.2881844380403458,0.3663003663003663,0.9729561419203299,0.3184713375796178,0.38272956131090174,-0.11049877260867413,0.033501827632712644
2,0,3,6,4,2.08,2.67,3.74,0.5561497326203209,Chelsea,Arsenal,Premier League,0.4807692307692307,0.267379679144385,1.1226807451196081,0.37453183520599254,0.23801873991411668,0.0682229056805237,0.39273728881304076
9,1,1,6,4,2.57,2.73,3.33,0.7717717717717717,Real Madrid,Barcelona,La Liga,0.38910505836575876,0.3003003003003003,1.0557057249664255,0.3663003663003663,0.310236414844955,-0.5597449749329955,0.009401405925540784
0,9,1,6,4,3.46,3.72,2.74,1.2627737226277371,Atletico Madrid,Sevilla,La Liga,0.28901734104046245,0.36496350364963503,0.9227980489911727,0.26881720430107525,0.3459043529571144,-0.5218648112918942,-0.0014147934247334126
3,6,4,6,4,3.26,4.32,2.16,1.509259259259259,Inter,Milan,Serie A,0.3067484662576687,0.4629629629629629,1.0011929107021131,0.23148148148148145,0.18779374410824637,0.5397811478158006,0.26033921902721996
4,8,4,6,4,3.91,4.92,3.98,0.9824120603015076,Juventus,Napoli,Serie A,0.2557544757033248,0.25125628140703515,0.7102627896306851,0.2032520325203252,0.2444488609009854,-0.9187187666095713,0.14077338134976786
1,2,0,6,4,2.32,4.31,2.79,0.8315412186379928,Bayern Munich,Dortmund,Bundesliga,0.4310344827586207,0.35842293906810035,1.0214759833116398,0.2320185614849188,0.3353683981463541,-0.8054335708693852,0.0862026801237098
5,3,0,6,4,3.54,2.8,1.82,1.945054945054945,Leipzig,Leverkusen,Bundesliga,0.2824858757062147,0.5494505494505494,1.1890792822996212,0.35714285714285715,0.22127901362198366,0.06956818778396512,-0.06162329688509863
8,5,2,6,4,1.57,3.88,2.01,0.7810945273631842,PSG,Marseille,Ligue 1,0.6369426751592356,0.49751243781094534,1.3921870717330675,0.2577319587628866,0.19752366546061834,-0.12201746248966949,0.08119456487318683
6,7,2,6,4,2.02,3.34,3.88,0.520618556701031,Lyon,Monaco,Ligue 1,0.49504950495049505,0.2577319587628866,1.052182661318172,0.29940119760479045,0.13939716037922284,0.453702621966692,0.03954200105707678
7,4,3,0,4,1.92,4.3,2.58,0.7441860465116279,Manchester City,Liverpool,Premier League,0.5208333333333334,0.38759689922480617,1.1409883720930232,0.23255813953488372,0.11149931914598304,0.5596108919417266,0.19253108842908884
2,0,3,0,4,3.13,2.55,3.59,0.871866295264624,Chelsea,Arsenal,Premier League,0.3194888178913738,0.2785515320334262,0.990197212669898,0.3921568627450981,0.31771754793228824,0.7174232732877459,0.3121975002699931
9,1,1,0,4,1.86,3.6,3.83,0.4856396866840731,Real Madrid,Barcelona,La Liga,0.5376344086021505,0.2610966057441253,1.0765087921240535,0.2777777777777778,0.4961733543898429,0.30436715463357533,0.34456207519306176
0,9,1,0,4,3.69,4.57,2.05,1.8,Atletico Madrid,Sevilla,La Liga,0.2710027100271003,0.48780487804878053,0.9776259688198634,0.2188183807439825,0.17793960364882247,-0.8666289257009241,0.34076743228532497
3,6,4,0,4,2.96,3.76,3.88,0.7628865979381444,Inter,Milan,Serie A,0.33783783783783783,0.2577319587628866,0.8615272434092351,0.26595744680851063,0.32481469340185365,0.44293784096197975,0.27833610269727294
4,8,4,0,4,3.37,2.96,2.96,1.1385135135135136,Juventus,Napoli,Serie A,0.29673590504451036,0.33783783783783783,0.972411580720186,0.33783783783783783,0.11625760417354264,-0.08321943391852149,-0.09862812423900078
1,2,0,0,4,2.75,3.08,2.03,1.3546798029556653,Bayern Munich,Dortmund,Bundesliga,0.36363636363636365,0.4926108374384237,1.1809225257501121,0.3246753246753247,0.484188962988475,-0.38068387724525343,0.14110650242525413
5,3,0,0,4,3.3,4.1,2.33,1.4163090128755365,Leipzig,Leverkusen,Bundesliga,0.30303030303030304,0.4291845493562232,0.9761172914109164,0.24390243902439027,0.1755800765222101,0.21336535496501718,-0.0032267777965614697
8,5,2,0,4,3.7,4.33,2.63,1.4068441064638784,PSG,Marseille,Ligue 1,0.27027027027027023,0.3802281368821293,0.8814452893694896,0.23094688221709006,0.19111858266414866,0.3595476116508136,0.08520346872673107
6,7,2,0,4,3.65,2.36,2.32,1.5732758620689655,Lyon,Monaco,Ligue 1,0.273972602739726,0.4310344827586207,1.1287358990576688,0.42372881355932207,0.2129785600876235,-0.160611568063328,0.0782482613552089
7,4,3,1,4,3.32,2.71,2.09,1.588516746411483,Manchester City,Liverpool,Premier League,0.30120481927710846,0.47846889952153115,1.1486774088355398,0.36900369003690037,0.3830066336985477,0.183886624140585,-0.10736954883342371
2,0,3,1,4,2.18,3.46,2.19,0.995433789954338,Chelsea,Arsenal,Premier League,0.4587155963302752,0.4566210045662101,1.2043539419369478,0.28901734104046245,0.35303899515949155,-0.9962741664472716,0.06217459683758958
9,1,1,1,4,2.21,2.31,2.76,0.8007246376811594,Real Madrid,Barcelona,La Liga,0.45248868778280543,0.3623188405797102,1.2477079612629485,0.4329004329004329,0.44781077097040767,0.43741919002724816,-0.16345967125006183
0,9,1,1,4,3.31,2.65,3.25,1.0184615384615383,Atletico Madrid,Sevilla,La Liga,0.3021148036253776,0.3076923076923077,0.987165601883723,0.37735849056603776,0.29465554819669326,-0.6734494290011972,-0.08040461104981501
3,6,4,1,4,1.55,2.23,2.34,0.6623931623931625,Inter,Milan,Serie A,0.6451612903225806,0.4273504273504274,1.5209422109465507,0.4484304932735426,0.295991420632006,-0.6911362856847023,0.3837581221146324
4,8,4,1,4,3.14,2.34,1.73,1.815028901734104,Juventus,Napoli,Serie A,0.3184713375796178,0.5780346820809249,1.3238564470109702,0.4273504273504274,0.42336713323867103,0.7567089502739712,-0.09954781159273053
1,2,0,1,4,3.97,4.79,3.83,1.0365535248041775,Bayern Munich,Dortmund,Bundesliga,0.2518891687657431,0.2610966057441253,0.7217540417332504,0.20876826722338204,0.45455864609713237,0.36692019898200545,0.029450032837937568
5,3,0,1,4,2.73,3.78,3.44,0.7936046511627907,Leipzig,Leverkusen,Bundesliga,0.3663003663003663,0.29069767441860467,0.9215483052692355,0.2645502645502646,0.19698349912838387,-0.9724374274798953,-0.09425006307364948
8,5,2,1,4,2.45,3.42,3.75,0.6533333333333334,PSG,Marseille,Ligue 1,0.4081632653061224,0.26666666666666666,0.9672275927915025,0.29239766081871343,0.1501299110057006,-0.3326830387508064,0.28105680561795576
6,7,2,1,4,3.2,4.11,1.76,1.8181818181818183,Lyon,Monaco,Ligue 1,0.3125,0.5681818181818182,1.1239908206149083,0.24330900243309,0.15342642115823366,-0.07834154119013625,0.331291950593354
7,4,3,2,4,3.81,2.5,3.19,1.19435736677116,Manchester City,Liverpool,Premier League,0.26246719160104987,0.31347962382445144,0.9759468154255013,0.4,0.2999360206919933,-0.20411353428968892,0.3125903923275513
2,0,3,2,4,1.63,3.96,3.5,0.4657142857142857,Chelsea,Arsenal,Premier League,0.6134969325153374,0.2857142857142857,1.1517364707548756,0.25252525252525254,0.24741028446004001,-0.5689332976078361,0.04254239102438084
9,1,1,2,4,2.69,3.48,2.43,1.1069958847736625,Real Madrid,Barcelona,La Liga,0.3717472118959108,0.4115226337448559,1.0706261674798472,0.28735632183908044,0.24901023801431618,-0.95868098537869,0.12249499189229468
0,9,1,2,4,1.92,4.75,3.64,0.5274725274725275,Atletico Madrid,Sevilla,La Liga,0.5208333333333334,0.2747252747252747,1.0060849238480818,0.21052631578947367,0.37083030175573894,-0.2562320005691179,-0.09331826827554845
3,6,4,2,4,1.91,3.83,1.84,1.0380434782608694,Inter,Milan,Serie A,0.5235602094240838,0.5434782608695652,1.3281350760377744,0.2610966057441253,0.2882226152149772,0.4093116401946202,-0.04557605528294928
4,8,4,2,4,3.5,2.94,3.64,0.9615384615384616,Juventus,Napoli,Serie A,0.2857142857142857,0.2747252747252747,0.9005756148613291,0.3401360544217687,0.26556255924227706,0.758749674223689,0.12486434761305154
1,2,0,2,4,3.42,4.76,1.82,1.879120879120879,Bayern Munich,Dortmund,Bundesliga,0.29239766081871343,0.5494505494505494,1.0519322438827081,0.21008403361344538,0.11433045537793772,-0.28033218627479495,-0.02252841691869803
5,3,0,2,4,3.47,4.4,2.04,1.700980392156863,Leipzig,Leverkusen,Bundesliga,0.2881844380403458,0.49019607843137253,1.0056532437444456,0.22727272727272727,0.451312047517169,-0.660817720804993,0.22264034743234984
8,5,2,2,4,3.97,3.05,3.64,1.0906593406593408,PSG,Marseille,Ligue 1,0.2518891687657431,0.2747252747252747,0.8544832959500342,0.3278688524590164,0.4416308711516813,-0.009535824921350189,0.21584826609181007
6,7,2,2,4,2.5,3.77,3.9,0.6410256410256411,Lyon,Monaco,Ligue 1,0.4,0.25641025641025644,0.921662245800177,0.26525198938992045,0.4640587323278028,0.1875079698326867,-0.0836980896178025
7,4,3,3,4,2.28,3.07,2.43,0.9382716049382714,Manchester City,Liverpool,Premier League,0.4385964912280702,0.4115226337448559,1.1758520239957275,0.32573289902280134,0.19849098713957952,-0.2889835493529489,0.20441208756224982
2,0,3,3,4,3.67,4.08,1.52,2.414473684210526,Chelsea,Arsenal,Premier League,0.2724795640326976,0.6578947368421053,1.1754723400904892,0.24509803921568626,0.11402990814654751,0.9405265991174763,0.15598436196007337
9,1,1,3,4,3.19,3.13,3.31,0.9637462235649548,Real Madrid,Barcelona,La Liga,0.31347962382445144,0.3021148036253776,0.9350832453412028,0.3194888178913738,0.17442115635461392,0.002317549393678897,0.26798826897053313
0,9,1,3,4,3.63,2.34,2.3,1.5782608695652174,Atletico Madrid,Sevilla,La Liga,0.27548209366391185,0.4347826086956522,1.1376151297099915,0.4273504273504274,0.32118189217343485,-0.9721459829860499,-0.04101650233822704
3,6,4,3,4,1.85,4.29,1.85,1.0,Inter,Milan,Serie A,0.5405405405405405,0.5405405405405405,1.314181314181314,0.2331002331002331,0.4251720176827536,0.6909715991089582,-0.16210745845079622
4,8,4,3,4,2.18,3.35,2.78,0.7841726618705037,Juventus,Napoli,Serie A,0.4587155963302752,0.3597122302158274,1.1169352892326696,0.29850746268656714,0.17890736404359275,-0.40240818629504216,0.11216254665976061
1,2,0,3,4,1.99,3.26,3.98,0.5,Bayern Munich,Dortmund,Bundesliga,0.5025125628140703,0.25125628140703515,1.0605173104787742,0.3067484662576687,0.1820646916976439,-0.9617753594675647,0.10175077300701652
5,3,0,3,4,2.97,3.79,1.69,1.757396449704142,Leipzig,Leverkusen,Bundesliga,0.33670033670033667,0.591715976331361,1.1922685557757609,0.2638522427440633,0.4962815046757756,0.1417236616341495,-0.11019857170649595
8,5,2,3,4,3.92,2.21,3.17,1.2365930599369086,PSG,Marseille,Ligue 1,0.25510204081632654,0.31545741324921134,1.0230481418483433,0.45248868778280543,0.10571195425911527,-0.8373979877510649,0.3078260952978204
6,7,2,3,4,2.41,3.6,3.65,0.6602739726027398,Lyon,Monaco,Ligue 1,0.41493775933609955,0.273972602739726,0.9666881398536034,0.2777777777777778,0.3024377418634697,0.12693624340912812,-0.13397575544364587
7,4,3,4,4,2.88,3.43,3.14,0.9171974522292992,Manchester City,Liverpool,Premier League,0.3472222222222222,0.3184713375796178,0.9572387493062132,0.29154518950437314,0.23807748909232407,0.16151517512718305,0.37225162934759
2,0,3,4,4,2.93,4.49,3.19,0.9184952978056428,Chelsea,Arsenal,Premier League,0.341296928327645,0.31347962382445144,0.8774937013725865,0.22271714922048996,0.231876573488458,0.1213887080049929,-0.13364926833599686
9,1,1,4,4,3.07,4.75,2.87,1.0696864111498257,Real Madrid,Barcelona,La Liga,0.32573289902280134,0.3484320557491289,0.8846912705614038,0.21052631578947367,0.2081664504532959,0.24588970261961896,0.0452364356149407
0,9,1,4,4,3.15,4.59,2.86,1.1013986013986017,Atletico Madrid,Sevilla,La Liga,0.31746031746031744,0.3496503496503497,0.8849755908579439,0.2178649237472767,0.22719893842604577,0.5310905935059189,0.3949275334005676
3,6,4,4,4,1.55,4.27,3.95,0.3924050632911392,Inter,Milan,Serie A,0.6451612903225806,0.2531645569620253,1.1325178847553319,0.234192037470726,0.42209470673113436,-0.6658849004950418,-0.1821724660925167
4,8,4,4,4,1.77,2.73,3.89,0.455012853470437,Juventus,Napoli,Serie A,0.5649717514124294,0.2570694087403599,1.1883415264531556,0.3663003663003663,0.37048140337068936,-0.8884843714851185,0.14271521428274803
1,2,0,4,4,2.34,2.46,2.02,1.1584158415841583,Bayern Munich,Dortmund,Bundesliga,0.4273504273504274,0.49504950495049505,1.3289039973415728,0.4065040650406504,0.28943951161978815,0.11055545182809579,0.24996166919511564
5,3,0,4,4,2.34,2.6,3.01,0.7774086378737541,Leipzig,Leverkusen,Bundesliga,0.4273504273504274,0.33222591362126247,1.1441917255870744,0.3846153846153846,0.4571235053098245,0.06796696407887359,0.33243018099763516
8,5,2,4,4,3.44,3.67,2.01,1.711442786069652,PSG,Marseille,Ligue 1,0.29069767441860467,0.49751243781094534,1.0606896762622475,0.2724795640326976,0.487917213366143,-0.7936726919786483,0.024836371648142674
6,7,2,4,4,3.56,3.37,1.67,2.131736526946108,Lyon,Monaco,Ligue 1,0.2808988764044944,0.5988023952095809,1.1764371766585857,0.29673590504451036,0.4609768678422832,-0.5221404163753194,0.3897006453593283
