date,league,home_team,away_team,home_odds,draw_odds,away_odds,source,home_form,away_form,home_wins,home_draws,home_losses,away_wins,away_draws,away_losses,home_possession,away_possession,home_shots,away_shots,over_under_2.5,btts_yes,btts_no
2025-04-25,La Liga,Atletico Madrid,Sevilla,1.79,3.25,3.76,SofaScore,W1D0L0,W4D1L0,1.0,0.0,0.0,4.0,1.0,0.0,,,,,,,
2025-04-25,Serie A,Inter,Milan,1.69,4.55,2.16,SofaScore,W5D1L1,W2D1L1,5.0,1.0,1.0,2.0,1.0,1.0,,,,,,,
2025-04-25,Serie A,Juventus,Napoli,3.83,3.81,2.81,SofaScore,W4D1L0,W4D0L1,4.0,1.0,0.0,4.0,0.0,1.0,,,,,,,
2025-04-25,Bundesliga,Bayern Munich,Dortmund,2.99,4.5,2.82,SofaScore,W2D0L1,W2D0L3,2.0,0.0,1.0,2.0,0.0,3.0,,,,,,,
2025-04-25,Bundesliga,Leipzig,Leverkusen,2.91,4.76,3.2,SofaScore,W2D1L3,W3D0L1,2.0,1.0,3.0,3.0,0.0,1.0,,,,,,,
2025-04-25,Ligue 1,PSG,Marseille,3.19,4.86,1.95,SofaScore,W3D1L2,W3D1L2,3.0,1.0,2.0,3.0,1.0,2.0,,,,,,,
2025-04-25,Ligue 1,Lyon,Monaco,3.93,2.77,2.12,SofaScore,W2D1L2,W3D0L3,2.0,1.0,2.0,3.0,0.0,3.0,,,,,,,
2025-04-26,Premier League,Manchester City,Liverpool,1.74,4.66,3.14,SofaScore,W4D0L1,W5D0L0,4.0,0.0,1.0,5.0,0.0,0.0,,,,,,,
2025-04-26,Premier League,Chelsea,Arsenal,2.18,4.82,2.16,SofaScore,W4D1L0,W5D1L3,4.0,1.0,0.0,5.0,1.0,3.0,,,,,,,
2025-04-26,La Liga,Real Madrid,Barcelona,3.21,2.14,2.15,SofaScore,W5D2L3,W5D2L2,5.0,2.0,3.0,5.0,2.0,2.0,,,,,,,
2025-04-26,La Liga,Atletico Madrid,Sevilla,2.83,3.14,3.94,SofaScore,W5D1L1,W5D0L3,5.0,1.0,1.0,5.0,0.0,3.0,,,,,,,
2025-04-26,Serie A,Inter,Milan,2.14,3.47,3.65,SofaScore,W1D2L1,W4D1L0,1.0,2.0,1.0,4.0,1.0,0.0,,,,,,,
2025-04-26,Serie A,Juventus,Napoli,2.97,2.12,3.12,SofaScore,W3D2L0,W1D1L3,3.0,2.0,0.0,1.0,1.0,3.0,,,,,,,
2025-04-26,Bundesliga,Bayern Munich,Dortmund,3.36,2.07,1.89,SofaScore,W4D1L3,W2D0L2,4.0,1.0,3.0,2.0,0.0,2.0,,,,,,,
2025-04-26,Bundesliga,Leipzig,Leverkusen,2.36,4.72,2.04,SofaScore,W1D0L2,W1D1L2,1.0,0.0,2.0,1.0,1.0,2.0,,,,,,,
2025-04-26,Ligue 1,PSG,Marseille,1.64,2.0,1.62,SofaScore,W1D1L0,W3D0L1,1.0,1.0,0.0,3.0,0.0,1.0,,,,,,,
2025-04-26,Ligue 1,Lyon,Monaco,2.38,2.11,1.98,SofaScore,W5D0L0,W5D0L0,5.0,0.0,0.0,5.0,0.0,0.0,,,,,,,
2025-04-22,Primeira Liga,Benfica,Sporting CP,3.61,2.82,1.71,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Premier League,Manchester United,Tottenham,2.7,4.89,3.42,FlashScore,,,,,,,,,,,,,,,
2025-04-26,MLS,Toronto FC,NYCFC,3.58,3.86,3.87,FlashScore,,,,,,,,,,,,,,,
2025-04-24,MLS,Toronto FC,NYCFC,1.69,4.29,2.31,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Serie A,Milan,Napoli,1.85,3.37,1.78,FlashScore,,,,,,,,,,,,,,,
2025-04-27,Ligue 1,Monaco,PSG,2.97,4.46,3.67,FlashScore,,,,,,,,,,,,,,,
2025-04-27,La Liga,Real Madrid,Villarreal,1.88,4.95,3.87,FlashScore,,,,,,,,,,,,,,,
2025-04-20,MLS,NYCFC,Seattle Sounders,2.68,3.05,2.7,FlashScore,,,,,,,,,,,,,,,
2025-04-23,La Liga,Atletico Madrid,Sevilla,2.03,3.28,1.89,FlashScore,,,,,,,,,,,,,,,
2025-04-20,La Liga,Barcelona,Villarreal,2.21,4.46,2.57,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Primeira Liga,Sporting CP,Vitoria,1.69,2.05,3.34,FlashScore,,,,,,,,,,,,,,,
2025-04-27,Bundesliga,Bayern Munich,Wolfsburg,2.81,2.43,2.41,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Eredivisie,PSV,Twente,2.27,3.95,1.69,FlashScore,,,,,,,,,,,,,,,
2025-04-23,La Liga,Real Madrid,Sevilla,3.75,3.2,3.76,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Primeira Liga,Braga,Benfica,2.94,4.81,2.15,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Championship,West Brom,Sheffield United,1.71,4.43,3.75,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Championship,Watford,Sheffield United,3.45,2.28,3.49,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Serie A,Inter,Juventus,3.41,3.22,2.33,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Serie A,Napoli,Juventus,2.41,2.21,1.85,FlashScore,,,,,,,,,,,,,,,
2025-04-26,La Liga,Real Madrid,Sevilla,1.84,2.83,1.9,FlashScore,,,,,,,,,,,,,,,
2025-04-24,MLS,Seattle Sounders,Inter Miami,3.74,2.0,1.68,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Serie A,Milan,Juventus,3.38,4.02,2.6,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Bundesliga,Bayern Munich,Dortmund,2.56,3.19,1.98,FlashScore,,,,,,,,,,,,,,,
2025-04-20,La Liga,Villarreal,Barcelona,2.02,3.41,2.3,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Ligue 1,Lyon,Rennes,1.93,3.62,1.97,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Eredivisie,AZ Alkmaar,Ajax,3.34,4.25,3.95,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Eredivisie,PSV,Feyenoord,2.93,2.29,2.29,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Primeira Liga,Sporting CP,Guimaraes,3.95,3.44,2.63,FlashScore,,,,,,,,,,,,,,,
2025-04-21,MLS,Atlanta United,LA Galaxy,1.94,3.85,2.01,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Ligue 1,PSG,Rennes,2.02,4.78,1.94,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Bundesliga,Bayern Munich,Leipzig,2.64,4.35,2.99,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Scottish Premiership,Dundee United,Rangers,3.68,4.27,3.91,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Eredivisie,Feyenoord,Ajax,3.84,3.26,3.43,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Bundesliga,Leipzig,Leverkusen,2.29,2.42,2.62,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Eredivisie,Feyenoord,Ajax,2.23,4.71,2.57,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Scottish Premiership,Hearts,Hibernian,1.54,4.16,3.79,FlashScore,,,,,,,,,,,,,,,
2025-04-23,Eredivisie,Feyenoord,Utrecht,2.27,2.89,3.0,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Premier League,Manchester City,Chelsea,3.69,3.6,2.33,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Premier League,Tottenham,Chelsea,2.05,4.34,1.84,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Serie A,Roma,Napoli,1.77,2.51,1.58,FlashScore,,,,,,,,,,,,,,,
2025-04-27,Bundesliga,Leipzig,Leverkusen,2.21,4.74,3.92,FootyStats,W3D0L0,W3D1L3,3.0,0.0,0.0,3.0,1.0,3.0,0.42,0.54,7.0,5.0,,,
2025-04-23,Championship,Watford,Burnley,3.69,3.87,1.94,FootyStats,W5D1L1,W4D2L1,5.0,1.0,1.0,4.0,2.0,1.0,0.51,0.5,9.0,9.0,,,
2025-04-20,Serie A,Milan,Lazio,3.82,4.55,1.94,FootyStats,W3D1L0,W1D0L2,3.0,1.0,0.0,1.0,0.0,2.0,0.45,0.54,17.0,7.0,,,
2025-04-24,Premier League,Liverpool,Chelsea,3.16,2.85,3.84,FootyStats,W3D1L1,W5D2L3,3.0,1.0,1.0,5.0,2.0,3.0,0.46,0.54,11.0,6.0,,,
2025-04-27,La Liga,Sevilla,Real Sociedad,3.92,3.64,2.82,FootyStats,W1D0L2,W2D0L1,1.0,0.0,2.0,2.0,0.0,1.0,0.5,0.53,5.0,16.0,,,
2025-04-27,Ligue 1,Marseille,Lille,1.8,2.85,2.78,FootyStats,W3D0L2,W5D2L1,3.0,0.0,2.0,5.0,2.0,1.0,0.52,0.46,6.0,14.0,,,
2025-04-25,MLS,Atlanta United,Seattle Sounders,3.69,4.56,2.6,FootyStats,W1D1L2,W4D0L1,1.0,1.0,2.0,4.0,0.0,1.0,0.46,0.51,11.0,6.0,,,
2025-04-21,Primeira Liga,Braga,Vitoria,2.95,3.29,3.66,FootyStats,W1D1L2,W3D0L3,1.0,1.0,2.0,3.0,0.0,3.0,0.41,0.52,16.0,17.0,,,
2025-04-26,Ligue 1,Monaco,Rennes,3.75,4.54,2.2,FootyStats,W1D1L2,W2D0L3,1.0,1.0,2.0,2.0,0.0,3.0,0.57,0.47,6.0,11.0,,,
2025-04-26,Eredivisie,Utrecht,AZ Alkmaar,2.23,4.83,3.83,FootyStats,W1D2L2,W1D1L2,1.0,2.0,2.0,1.0,1.0,2.0,0.44,0.42,11.0,9.0,,,
2025-04-25,La Liga,Villarreal,Atletico Madrid,2.73,2.9,3.46,FootyStats,W5D1L0,W2D1L1,5.0,1.0,0.0,2.0,1.0,1.0,0.41,0.41,12.0,18.0,,,
2025-04-24,Championship,West Brom,Norwich,3.75,4.4,1.93,FootyStats,W3D0L1,W2D1L3,3.0,0.0,1.0,2.0,1.0,3.0,0.54,0.47,18.0,5.0,,,
2025-04-26,Primeira Liga,Vitoria,Benfica,2.84,4.24,2.3,FootyStats,W3D2L2,W5D1L1,3.0,2.0,2.0,5.0,1.0,1.0,0.6,0.51,5.0,20.0,,,
2025-04-25,La Liga,Villarreal,Real Sociedad,2.3,3.88,3.01,FootyStats,W1D0L0,W2D1L2,1.0,0.0,0.0,2.0,1.0,2.0,0.47,0.54,7.0,12.0,,,
2025-04-25,Championship,Middlesbrough,Sheffield United,3.48,4.26,1.91,FootyStats,W4D1L3,W3D2L3,4.0,1.0,3.0,3.0,2.0,3.0,0.45,0.46,11.0,17.0,,,
2025-04-25,Scottish Premiership,Celtic,Hibernian,2.11,3.28,2.45,FootyStats,W5D1L2,W4D2L3,5.0,1.0,2.0,4.0,2.0,3.0,0.56,0.4,12.0,18.0,,,
2025-04-25,MLS,Inter Miami,Seattle Sounders,3.79,4.18,3.82,FootyStats,W1D2L2,W1D2L0,1.0,2.0,2.0,1.0,2.0,0.0,0.5,0.55,18.0,18.0,,,
2025-04-25,Premier League,Manchester United,Manchester City,1.63,3.54,2.09,FootyStats,W2D2L3,W4D0L2,2.0,2.0,3.0,4.0,0.0,2.0,0.45,0.57,10.0,10.0,,,
2025-04-24,Ligue 1,Marseille,PSG,1.76,4.01,1.57,FootyStats,W5D1L1,W1D2L3,5.0,1.0,1.0,1.0,2.0,3.0,0.59,0.5,14.0,17.0,,,
2025-04-25,Serie A,Inter,Lazio,3.24,4.32,2.23,FootyStats,W1D2L2,W4D0L1,1.0,2.0,2.0,4.0,0.0,1.0,0.56,0.49,16.0,10.0,,,
2025-04-21,Championship,Watford,Sheffield United,3.26,3.09,2.99,FootyStats,W3D0L1,W4D2L1,3.0,0.0,1.0,4.0,2.0,1.0,0.54,0.5,17.0,14.0,,,
2025-04-22,Primeira Liga,Sporting CP,Benfica,1.97,2.88,3.24,FootyStats,W3D0L2,W4D1L1,3.0,0.0,2.0,4.0,1.0,1.0,0.49,0.41,14.0,5.0,,,
2025-04-26,Championship,West Brom,Middlesbrough,2.73,4.42,3.53,FootyStats,W2D2L2,W2D0L1,2.0,2.0,2.0,2.0,0.0,1.0,0.49,0.45,17.0,9.0,,,
2025-04-22,Primeira Liga,Sporting CP,Guimaraes,1.78,2.23,1.71,FootyStats,W4D1L2,W4D0L2,4.0,1.0,2.0,4.0,0.0,2.0,0.55,0.58,17.0,8.0,,,
2025-04-24,Championship,Sheffield United,West Brom,1.98,3.61,1.97,FootyStats,W5D2L3,W4D1L0,5.0,2.0,3.0,4.0,1.0,0.0,0.49,0.45,14.0,20.0,,,
2025-04-20,Ligue 1,Marseille,Lyon,1.54,4.23,3.3,WhoScored,W1D0L1,W3D2L2,1.0,0.0,1.0,3.0,2.0,2.0,0.46,0.53,7.0,20.0,,,
2025-04-25,Primeira Liga,Sporting CP,Guimaraes,3.68,4.11,3.73,WhoScored,W2D2L3,W2D1L3,2.0,2.0,3.0,2.0,1.0,3.0,0.58,0.5,15.0,18.0,,,
2025-04-23,Primeira Liga,Vitoria,Benfica,3.76,3.46,2.69,WhoScored,W4D1L2,W2D2L3,4.0,1.0,2.0,2.0,2.0,3.0,0.57,0.51,13.0,12.0,,,
2025-04-22,Scottish Premiership,Hearts,Rangers,2.77,2.92,3.47,WhoScored,W2D2L1,W3D1L3,2.0,2.0,1.0,3.0,1.0,3.0,0.59,0.6,13.0,7.0,,,
2025-04-26,MLS,NYCFC,Seattle Sounders,1.9,2.84,3.43,WhoScored,W3D1L0,W1D1L0,3.0,1.0,0.0,1.0,1.0,0.0,0.53,0.54,11.0,5.0,,,
2025-04-25,Scottish Premiership,Celtic,Dundee United,2.26,4.02,3.84,WhoScored,W5D2L0,W3D0L2,5.0,2.0,0.0,3.0,0.0,2.0,0.45,0.43,11.0,16.0,,,
2025-04-23,Premier League,Chelsea,Tottenham,2.86,4.88,2.51,WhoScored,W3D0L0,W1D2L2,3.0,0.0,0.0,1.0,2.0,2.0,0.46,0.53,12.0,14.0,,,
2025-04-25,Serie A,Inter,Lazio,2.57,2.73,3.42,WhoScored,W1D1L2,W3D0L3,1.0,1.0,2.0,3.0,0.0,3.0,0.4,0.45,16.0,12.0,,,
2025-04-24,Eredivisie,Utrecht,PSV,3.0,4.66,3.89,WhoScored,W1D1L3,W5D2L3,1.0,1.0,3.0,5.0,2.0,3.0,0.42,0.44,5.0,11.0,,,
2025-04-26,Scottish Premiership,Aberdeen,Rangers,3.92,2.65,2.61,WhoScored,W2D2L1,W5D2L3,2.0,2.0,1.0,5.0,2.0,3.0,0.59,0.6,11.0,15.0,,,
2025-04-26,Primeira Liga,Porto,Vitoria,1.76,4.81,1.95,WhoScored,W5D1L3,W5D2L0,5.0,1.0,3.0,5.0,2.0,0.0,0.49,0.53,13.0,7.0,,,
2025-04-24,Bundesliga,Wolfsburg,Bayern Munich,2.75,3.73,2.94,WhoScored,W5D1L0,W2D0L2,5.0,1.0,0.0,2.0,0.0,2.0,0.6,0.42,19.0,10.0,,,
2025-04-23,Scottish Premiership,Aberdeen,Rangers,3.5,4.29,2.05,WhoScored,W1D0L1,W3D2L0,1.0,0.0,1.0,3.0,2.0,0.0,0.55,0.47,14.0,14.0,,,
2025-04-21,Serie A,Inter,Milan,3.46,4.35,3.15,WhoScored,W1D1L3,W2D0L3,1.0,1.0,3.0,2.0,0.0,3.0,0.44,0.45,9.0,5.0,,,
2025-04-25,Premier League,Liverpool,Chelsea,2.9,2.9,2.48,WhoScored,W2D1L0,W2D2L0,2.0,1.0,0.0,2.0,2.0,0.0,0.52,0.55,14.0,8.0,,,
2025-04-22,Premier League,Tottenham,Manchester United,1.91,4.37,2.96,WhoScored,W4D2L3,W1D1L3,4.0,2.0,3.0,1.0,1.0,3.0,0.56,0.5,14.0,12.0,,,
2025-04-20,Ligue 1,Lille,PSG,3.79,2.55,2.6,WhoScored,W4D2L3,W4D1L2,4.0,2.0,3.0,4.0,1.0,2.0,0.43,0.48,8.0,15.0,,,
2025-04-23,Premier League,Tottenham,Arsenal,1.98,2.46,3.93,WhoScored,W4D2L2,W4D2L2,4.0,2.0,2.0,4.0,2.0,2.0,0.5,0.5,11.0,5.0,,,
2025-04-20,Championship,Sheffield United,West Brom,2.79,2.0,3.4,WhoScored,W1D0L0,W3D2L1,1.0,0.0,0.0,3.0,2.0,1.0,0.59,0.58,18.0,20.0,,,
2025-04-27,Premier League,Tottenham,Manchester United,3.7,4.73,3.6,WhoScored,W2D1L1,W1D2L0,2.0,1.0,1.0,1.0,2.0,0.0,0.52,0.49,20.0,11.0,,,
2025-04-25,Eredivisie,AZ Alkmaar,PSV,3.94,4.98,2.16,WhoScored,W2D2L3,W1D1L2,2.0,2.0,3.0,1.0,1.0,2.0,0.44,0.51,19.0,18.0,,,
2025-04-26,Premier League,Tottenham,Chelsea,2.62,4.69,3.19,WhoScored,W3D2L1,W3D1L0,3.0,2.0,1.0,3.0,1.0,0.0,0.6,0.51,15.0,20.0,,,
2025-04-27,Championship,Watford,Norwich,3.46,4.85,3.88,WhoScored,W4D0L2,W1D0L0,4.0,0.0,2.0,1.0,0.0,0.0,0.51,0.48,16.0,7.0,,,
2025-04-24,Bundesliga,Leipzig,Dortmund,1.94,4.75,3.69,WhoScored,W5D0L3,W5D1L0,5.0,0.0,3.0,5.0,1.0,0.0,0.57,0.41,16.0,10.0,,,
2025-04-21,Ligue 1,Lille,Monaco,3.86,3.18,1.75,WhoScored,W5D2L0,W1D2L1,5.0,2.0,0.0,1.0,2.0,1.0,0.55,0.42,10.0,5.0,,,
2025-04-24,Championship,Sheffield United,Middlesbrough,1.6,2.21,3.49,WhoScored,W2D0L3,W1D2L1,2.0,0.0,3.0,1.0,2.0,1.0,0.49,0.59,20.0,14.0,,,
2025-04-21,Serie A,Lazio,Juventus,2.88,3.11,3.57,WhoScored,W4D2L3,W3D0L3,4.0,2.0,3.0,3.0,0.0,3.0,0.49,0.43,12.0,19.0,,,
2025-04-24,Ligue 1,Lyon,Marseille,3.56,3.82,2.61,WhoScored,W3D1L2,W2D2L0,3.0,1.0,2.0,2.0,2.0,0.0,0.45,0.49,16.0,14.0,,,
