date,league,home_team,away_team,home_odds,draw_odds,away_odds,source,home_form,away_form,home_wins,home_draws,home_losses,away_wins,away_draws,away_losses,home_possession,away_possession,home_shots,away_shots,over_under_2.5,btts_yes,btts_no
2025-04-24,Ligue 1,Lyon,Monaco,2.51,3.21,3.67,SofaScore,W5D2L1,W3D0L0,5.0,2.0,1.0,3.0,0.0,0.0,,,,,,,
2025-04-25,Premier League,Manchester City,Liverpool,1.62,3.04,3.99,SofaScore,W3D2L3,W2D2L0,3.0,2.0,3.0,2.0,2.0,0.0,,,,,,,
2025-04-25,Premier League,Chelsea,Arsenal,3.54,2.88,3.19,SofaScore,W5D1L1,W4D2L2,5.0,1.0,1.0,4.0,2.0,2.0,,,,,,,
2025-04-25,La Liga,Real Madrid,Barcelona,2.26,2.93,3.48,SofaScore,W5D2L3,W3D2L2,5.0,2.0,3.0,3.0,2.0,2.0,,,,,,,
2025-04-25,La Liga,Atletico Madrid,Sevilla,1.95,2.05,2.95,SofaScore,W4D1L2,W2D2L0,4.0,1.0,2.0,2.0,2.0,0.0,,,,,,,
2025-04-25,Serie A,Inter,Milan,2.52,2.82,1.65,SofaScore,W3D1L0,W1D2L2,3.0,1.0,0.0,1.0,2.0,2.0,,,,,,,
2025-04-25,Serie A,Juventus,Napoli,3.59,2.59,3.34,SofaScore,W2D2L0,W4D2L1,2.0,2.0,0.0,4.0,2.0,1.0,,,,,,,
2025-04-25,Bundesliga,Bayern Munich,Dortmund,2.77,3.11,2.07,SofaScore,W5D1L1,W4D0L2,5.0,1.0,1.0,4.0,0.0,2.0,,,,,,,
2025-04-25,Bundesliga,Leipzig,Leverkusen,2.65,3.46,1.99,SofaScore,W3D2L2,W4D1L0,3.0,2.0,2.0,4.0,1.0,0.0,,,,,,,
2025-04-25,Ligue 1,PSG,Marseille,3.43,4.42,3.29,SofaScore,W5D0L3,W1D1L1,5.0,0.0,3.0,1.0,1.0,1.0,,,,,,,
2025-04-25,Ligue 1,Lyon,Monaco,1.96,2.2,2.73,SofaScore,W3D2L1,W3D0L2,3.0,2.0,1.0,3.0,0.0,2.0,,,,,,,
2025-04-25,Serie A,Lazio,Roma,2.42,2.03,3.64,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Primeira Liga,Braga,Benfica,3.18,3.75,1.65,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Primeira Liga,Benfica,Sporting CP,2.92,3.75,2.76,FlashScore,,,,,,,,,,,,,,,
2025-04-21,Ligue 1,PSG,Lille,1.91,2.92,2.02,FlashScore,,,,,,,,,,,,,,,
2025-04-19,MLS,LA Galaxy,Seattle Sounders,2.83,3.31,2.8,FlashScore,,,,,,,,,,,,,,,
2025-04-20,La Liga,Real Madrid,Sevilla,2.8,4.45,3.64,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Premier League,Manchester City,Chelsea,2.15,2.57,2.15,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Scottish Premiership,Rangers,Dundee United,1.81,3.34,2.87,FlashScore,,,,,,,,,,,,,,,
2025-04-21,MLS,LA Galaxy,Inter Miami,3.19,4.93,2.44,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Primeira Liga,Braga,Vitoria,1.63,4.1,3.99,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Bundesliga,Frankfurt,Bayern Munich,2.33,4.6,3.17,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Bundesliga,Leverkusen,Wolfsburg,2.24,4.91,3.89,FlashScore,,,,,,,,,,,,,,,
2025-04-23,Premier League,Arsenal,Liverpool,1.95,4.86,2.6,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Ligue 1,Lille,Marseille,3.93,3.25,2.16,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Serie A,Juventus,Lazio,3.99,4.81,2.9,FlashScore,,,,,,,,,,,,,,,
2025-04-21,MLS,Seattle Sounders,Atlanta United,3.95,2.75,3.49,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Scottish Premiership,Dundee United,Aberdeen,2.64,3.42,1.74,FlashScore,,,,,,,,,,,,,,,
2025-04-19,La Liga,Villarreal,Atletico Madrid,3.17,4.95,3.02,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Primeira Liga,Sporting CP,Vitoria,2.52,3.44,1.51,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Serie A,Juventus,Lazio,3.74,2.44,2.16,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Ligue 1,Lyon,Rennes,1.59,4.74,3.94,FlashScore,,,,,,,,,,,,,,,
2025-04-23,Serie A,Roma,Milan,3.54,3.07,2.85,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Scottish Premiership,Hibernian,Celtic,3.33,3.12,3.88,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Scottish Premiership,Hearts,Dundee United,1.62,2.5,3.72,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Bundesliga,Frankfurt,Leipzig,1.87,3.51,2.3,FlashScore,,,,,,,,,,,,,,,
2025-04-19,La Liga,Barcelona,Real Sociedad,3.07,2.1,1.6,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Ligue 1,Lille,Lyon,3.36,3.05,3.25,FlashScore,,,,,,,,,,,,,,,
2025-04-22,Premier League,Tottenham,Liverpool,3.87,2.37,2.12,FlashScore,,,,,,,,,,,,,,,
2025-04-20,La Liga,Real Madrid,Barcelona,2.56,4.17,2.56,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Eredivisie,Feyenoord,PSV,1.93,4.27,2.94,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Bundesliga,Leipzig,Dortmund,3.31,3.8,3.94,FlashScore,,,,,,,,,,,,,,,
2025-04-26,Championship,Middlesbrough,West Brom,2.01,4.9,2.07,FlashScore,,,,,,,,,,,,,,,
2025-04-24,Scottish Premiership,Hearts,Celtic,2.65,3.21,3.86,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Premier League,Manchester United,Tottenham,2.06,3.26,3.82,FlashScore,,,,,,,,,,,,,,,
2025-04-25,Premier League,Liverpool,Tottenham,2.27,3.39,3.57,FlashScore,,,,,,,,,,,,,,,
2025-04-19,MLS,Toronto FC,Inter Miami,2.83,2.11,3.54,FlashScore,,,,,,,,,,,,,,,
2025-04-23,Scottish Premiership,Hearts,Celtic,2.3,3.28,3.9,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Primeira Liga,Vitoria,Guimaraes,2.75,4.9,2.81,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Bundesliga,Bayern Munich,Leverkusen,2.69,2.73,1.99,FlashScore,,,,,,,,,,,,,,,
2025-04-20,Championship,Watford,Sheffield United,2.96,4.63,2.87,FlashScore,,,,,,,,,,,,,,,
2025-04-19,Primeira Liga,Sporting CP,Porto,1.77,3.05,3.73,FootyStats,W5D1L0,W1D1L2,5.0,1.0,0.0,1.0,1.0,2.0,0.45,0.6,8.0,12.0,,,
2025-04-19,Premier League,Tottenham,Arsenal,3.13,3.23,3.53,FootyStats,W3D0L3,W4D1L1,3.0,0.0,3.0,4.0,1.0,1.0,0.45,0.56,13.0,14.0,,,
2025-04-22,Premier League,Manchester United,Manchester City,2.2,4.71,2.51,FootyStats,W3D0L2,W4D2L2,3.0,0.0,2.0,4.0,2.0,2.0,0.53,0.43,18.0,18.0,,,
2025-04-25,Serie A,Milan,Lazio,2.17,3.61,2.14,FootyStats,W2D1L3,W5D1L3,2.0,1.0,3.0,5.0,1.0,3.0,0.41,0.55,19.0,19.0,,,
2025-04-20,Bundesliga,Frankfurt,Bayern Munich,3.96,3.72,1.51,FootyStats,W3D0L1,W5D2L3,3.0,0.0,1.0,5.0,2.0,3.0,0.5,0.59,16.0,9.0,,,
2025-04-25,Eredivisie,Utrecht,PSV,2.35,3.48,3.57,FootyStats,W5D2L1,W1D0L3,5.0,2.0,1.0,1.0,0.0,3.0,0.44,0.58,8.0,8.0,,,
2025-04-25,MLS,Seattle Sounders,Inter Miami,3.48,4.73,1.89,FootyStats,W2D2L0,W1D1L3,2.0,2.0,0.0,1.0,1.0,3.0,0.58,0.5,18.0,15.0,,,
2025-04-25,La Liga,Real Sociedad,Atletico Madrid,2.2,4.8,1.59,FootyStats,W5D0L0,W4D0L2,5.0,0.0,0.0,4.0,0.0,2.0,0.59,0.54,9.0,5.0,,,
2025-04-24,Bundesliga,Leipzig,Bayern Munich,2.45,2.97,3.97,FootyStats,W2D1L0,W3D0L2,2.0,1.0,0.0,3.0,0.0,2.0,0.57,0.48,18.0,12.0,,,
2025-04-21,Primeira Liga,Vitoria,Braga,2.58,3.44,3.24,FootyStats,W4D2L0,W2D0L2,4.0,2.0,0.0,2.0,0.0,2.0,0.58,0.45,5.0,11.0,,,
2025-04-22,Scottish Premiership,Celtic,Hibernian,2.3,3.23,1.88,FootyStats,W1D0L2,W1D0L1,1.0,0.0,2.0,1.0,0.0,1.0,0.46,0.46,7.0,9.0,,,
2025-04-20,Serie A,Roma,Juventus,3.7,4.1,3.17,FootyStats,W4D1L0,W2D0L2,4.0,1.0,0.0,2.0,0.0,2.0,0.49,0.54,6.0,16.0,,,
2025-04-24,Scottish Premiership,Rangers,Aberdeen,2.53,4.04,2.46,FootyStats,W2D1L1,W3D1L0,2.0,1.0,1.0,3.0,1.0,0.0,0.59,0.5,16.0,19.0,,,
2025-04-24,La Liga,Atletico Madrid,Barcelona,1.51,2.02,2.68,FootyStats,W1D1L0,W1D1L2,1.0,1.0,0.0,1.0,1.0,2.0,0.57,0.43,6.0,18.0,,,
2025-04-20,Eredivisie,Feyenoord,Ajax,1.96,4.47,3.72,FootyStats,W5D0L3,W3D0L2,5.0,0.0,3.0,3.0,0.0,2.0,0.6,0.54,18.0,7.0,,,
2025-04-25,La Liga,Barcelona,Atletico Madrid,3.64,4.93,2.23,FootyStats,W2D0L0,W4D0L0,2.0,0.0,0.0,4.0,0.0,0.0,0.52,0.59,10.0,20.0,,,
2025-04-21,Championship,Watford,Norwich,2.92,3.25,3.62,FootyStats,W4D0L1,W4D2L0,4.0,0.0,1.0,4.0,2.0,0.0,0.53,0.46,17.0,10.0,,,
2025-04-25,Primeira Liga,Vitoria,Sporting CP,2.22,3.82,2.86,FootyStats,W1D1L0,W5D1L1,1.0,1.0,0.0,5.0,1.0,1.0,0.48,0.47,12.0,6.0,,,
2025-04-26,Primeira Liga,Braga,Benfica,2.48,3.91,2.1,FootyStats,W4D1L2,W5D2L1,4.0,1.0,2.0,5.0,2.0,1.0,0.56,0.49,15.0,5.0,,,
2025-04-25,Eredivisie,PSV,AZ Alkmaar,2.52,4.99,3.05,FootyStats,W4D2L0,W2D1L3,4.0,2.0,0.0,2.0,1.0,3.0,0.58,0.57,11.0,19.0,,,
2025-04-19,Eredivisie,Twente,AZ Alkmaar,2.38,2.5,2.83,FootyStats,W3D0L2,W1D0L0,3.0,0.0,2.0,1.0,0.0,0.0,0.45,0.58,15.0,19.0,,,
2025-04-23,Bundesliga,Dortmund,Wolfsburg,3.2,4.43,3.71,FootyStats,W2D1L0,W5D0L2,2.0,1.0,0.0,5.0,0.0,2.0,0.52,0.46,20.0,11.0,,,
2025-04-20,La Liga,Real Sociedad,Atletico Madrid,2.75,2.49,2.68,FootyStats,W3D1L2,W3D0L3,3.0,1.0,2.0,3.0,0.0,3.0,0.55,0.5,17.0,5.0,,,
2025-04-23,Scottish Premiership,Hibernian,Rangers,3.38,3.78,3.43,FootyStats,W4D1L3,W3D1L3,4.0,1.0,3.0,3.0,1.0,3.0,0.52,0.44,8.0,17.0,,,
2025-04-19,Eredivisie,Feyenoord,Ajax,2.24,2.54,3.91,FootyStats,W4D1L2,W3D0L0,4.0,1.0,2.0,3.0,0.0,0.0,0.6,0.47,17.0,5.0,,,
2025-04-22,La Liga,Barcelona,Real Madrid,3.33,4.39,2.97,WhoScored,W5D1L1,W5D1L3,5.0,1.0,1.0,5.0,1.0,3.0,0.43,0.59,17.0,19.0,,,
2025-04-23,Serie A,Milan,Roma,3.98,4.52,3.8,WhoScored,W5D2L0,W1D0L2,5.0,2.0,0.0,1.0,0.0,2.0,0.43,0.44,12.0,15.0,,,
2025-04-25,La Liga,Sevilla,Atletico Madrid,2.47,2.95,2.6,WhoScored,W2D2L2,W1D0L1,2.0,2.0,2.0,1.0,0.0,1.0,0.46,0.52,5.0,11.0,,,
2025-04-25,Eredivisie,Utrecht,PSV,3.21,2.78,1.67,WhoScored,W5D0L0,W3D0L1,5.0,0.0,0.0,3.0,0.0,1.0,0.49,0.6,14.0,14.0,,,
2025-04-26,La Liga,Sevilla,Atletico Madrid,3.78,3.49,3.01,WhoScored,W1D1L2,W1D0L3,1.0,1.0,2.0,1.0,0.0,3.0,0.45,0.59,19.0,5.0,,,
2025-04-20,MLS,Toronto FC,Inter Miami,3.71,4.16,2.78,WhoScored,W2D1L0,W4D1L3,2.0,1.0,0.0,4.0,1.0,3.0,0.5,0.6,13.0,17.0,,,
2025-04-26,Scottish Premiership,Dundee United,Rangers,2.19,2.15,1.62,WhoScored,W5D1L1,W2D1L0,5.0,1.0,1.0,2.0,1.0,0.0,0.48,0.57,15.0,7.0,,,
2025-04-23,Primeira Liga,Porto,Vitoria,1.82,4.4,2.17,WhoScored,W5D2L0,W4D0L2,5.0,2.0,0.0,4.0,0.0,2.0,0.44,0.5,17.0,17.0,,,
2025-04-24,Serie A,Napoli,Lazio,2.83,3.97,1.69,WhoScored,W4D1L3,W2D2L3,4.0,1.0,3.0,2.0,2.0,3.0,0.55,0.43,15.0,16.0,,,
2025-04-20,Bundesliga,Leipzig,Bayern Munich,3.43,4.7,2.03,WhoScored,W5D0L1,W2D1L3,5.0,0.0,1.0,2.0,1.0,3.0,0.59,0.49,15.0,20.0,,,
2025-04-21,Bundesliga,Wolfsburg,Leipzig,3.42,4.29,1.69,WhoScored,W2D2L3,W5D0L0,2.0,2.0,3.0,5.0,0.0,0.0,0.56,0.46,14.0,8.0,,,
2025-04-20,Eredivisie,Utrecht,Feyenoord,1.66,4.85,3.29,WhoScored,W4D2L3,W5D0L0,4.0,2.0,3.0,5.0,0.0,0.0,0.48,0.57,7.0,20.0,,,
2025-04-19,La Liga,Sevilla,Real Madrid,2.28,3.15,1.58,WhoScored,W4D2L2,W2D2L1,4.0,2.0,2.0,2.0,2.0,1.0,0.58,0.6,16.0,19.0,,,
2025-04-22,Ligue 1,Lille,Marseille,2.13,4.17,2.78,WhoScored,W1D0L0,W1D2L3,1.0,0.0,0.0,1.0,2.0,3.0,0.51,0.43,15.0,10.0,,,
2025-04-21,Serie A,Milan,Lazio,3.4,3.16,3.33,WhoScored,W4D0L0,W2D2L0,4.0,0.0,0.0,2.0,2.0,0.0,0.51,0.51,5.0,18.0,,,
2025-04-19,Championship,Watford,West Brom,3.75,3.68,3.67,WhoScored,W1D0L2,W1D1L1,1.0,0.0,2.0,1.0,1.0,1.0,0.51,0.53,7.0,19.0,,,
2025-04-26,Premier League,Tottenham,Chelsea,2.83,4.16,3.29,WhoScored,W2D0L1,W3D2L2,2.0,0.0,1.0,3.0,2.0,2.0,0.46,0.58,18.0,16.0,,,
2025-04-21,Bundesliga,Frankfurt,Dortmund,3.53,3.42,2.7,WhoScored,W5D0L3,W4D2L0,5.0,0.0,3.0,4.0,2.0,0.0,0.41,0.48,7.0,14.0,,,
2025-04-22,Championship,West Brom,Norwich,1.84,3.73,2.77,WhoScored,W1D1L3,W2D2L1,1.0,1.0,3.0,2.0,2.0,1.0,0.41,0.42,8.0,9.0,,,
2025-04-20,Scottish Premiership,Hearts,Hibernian,1.97,3.23,2.14,WhoScored,W3D1L3,W1D2L1,3.0,1.0,3.0,1.0,2.0,1.0,0.6,0.55,11.0,14.0,,,
2025-04-22,Premier League,Tottenham,Manchester City,1.77,2.08,3.5,WhoScored,W2D0L2,W2D1L3,2.0,0.0,2.0,2.0,1.0,3.0,0.51,0.5,6.0,15.0,,,
2025-04-22,Bundesliga,Frankfurt,Bayern Munich,1.94,4.45,2.79,WhoScored,W5D0L1,W1D1L2,5.0,0.0,1.0,1.0,1.0,2.0,0.45,0.41,9.0,17.0,,,
2025-04-23,La Liga,Barcelona,Real Sociedad,1.98,2.44,3.61,WhoScored,W4D2L2,W1D1L1,4.0,2.0,2.0,1.0,1.0,1.0,0.59,0.53,9.0,20.0,,,
2025-04-19,Scottish Premiership,Celtic,Hearts,2.31,3.63,3.82,WhoScored,W1D0L3,W4D1L3,1.0,0.0,3.0,4.0,1.0,3.0,0.47,0.6,15.0,19.0,,,
2025-04-22,Primeira Liga,Guimaraes,Porto,2.71,3.16,3.68,WhoScored,W5D1L0,W3D0L2,5.0,1.0,0.0,3.0,0.0,2.0,0.55,0.49,13.0,7.0,,,
2025-04-26,Scottish Premiership,Rangers,Dundee United,3.13,4.81,2.54,WhoScored,W4D1L3,W5D0L3,4.0,1.0,3.0,5.0,0.0,3.0,0.44,0.44,12.0,13.0,,,
2025-04-21,La Liga,Real Madrid,Atletico Madrid,2.68,2.67,1.76,WhoScored,W3D1L3,W5D1L2,3.0,1.0,3.0,5.0,1.0,2.0,0.52,0.45,20.0,12.0,,,
2025-04-25,Primeira Liga,Braga,Benfica,2.07,4.16,1.57,WhoScored,W5D2L1,W5D1L0,5.0,2.0,1.0,5.0,1.0,0.0,0.49,0.54,7.0,12.0,,,
